nan,0.000000000000000000e+00
5.636363636363636020e-01,6.571335330687586573e-01
5.659966499162478737e-01,6.533286367430213293e-01
5.683569361961321453e-01,6.513271282605863632e-01
5.707172224760164170e-01,6.509320214153728745e-01
5.730775087559006886e-01,6.517648218462624987e-01
5.754377950357849603e-01,6.533536497806810006e-01
5.777980813156692319e-01,6.552521069896148909e-01
5.801583675955535035e-01,6.570784945928869192e-01
5.825186538754377752e-01,6.585450041451001990e-01
5.848789401553220468e-01,6.594508698222656395e-01
5.872392264352063185e-01,6.596473619506912911e-01
5.895995127150905901e-01,6.590299847429448299e-01
5.919597989949748618e-01,6.575110915008475221e-01
5.943200852748591334e-01,6.549524994125649480e-01
5.966803715547434050e-01,6.512053638749213391e-01
5.990406578346276767e-01,6.460547756943786357e-01
6.014009441145119483e-01,6.391485348277337053e-01
6.037612303943962200e-01,6.301312859815547673e-01
6.061215166742804916e-01,6.184571847490851759e-01
6.084818029541647633e-01,6.034296373507603839e-01
6.108420892340490349e-01,5.844934802409389452e-01
6.132023755139333066e-01,5.609524033869052184e-01
6.155626617938175782e-01,5.328574921360891281e-01
6.179229480737018498e-01,5.019240719450053234e-01
6.202832343535861215e-01,4.726858740115534308e-01
6.226435206334703931e-01,4.541556813083283406e-01
6.250038069133546648e-01,4.561503125708840645e-01
6.273640931932389364e-01,4.835614527334504142e-01
6.297243794731232081e-01,5.261484705915598914e-01
6.320846657530074797e-01,5.709122372862995842e-01
6.344449520328917513e-01,6.075761521328988390e-01
6.368052383127760230e-01,6.305170873746249738e-01
6.391655245926602946e-01,6.384238624926290573e-01
6.415258108725445663e-01,6.408899735080787474e-01
6.438860971524288379e-01,6.575888120073005716e-01
6.462463834323131096e-01,6.952927159695956316e-01
6.486066697121973812e-01,7.363630614479864667e-01
6.509669559920816528e-01,7.666805891942132245e-01
6.533272422719658135e-01,7.848066502847520498e-01
6.556875285518501961e-01,7.943535584394250115e-01
6.580478148317343567e-01,7.982464830999589367e-01
6.604081011116187394e-01,7.983595027010883527e-01
6.627683873915029000e-01,7.959464149655297582e-01
6.651286736713872827e-01,7.916853070967472261e-01
6.674889599512714433e-01,7.859999070349990014e-01
6.698492462311558260e-01,7.791823645327282666e-01
6.722095325110399866e-01,7.713959691968406140e-01
6.745698187909243693e-01,7.627636793987504493e-01
6.769301050708085299e-01,7.533693489507251595e-01
6.792903913506928015e-01,7.432645690868844301e-01
6.816506776305770732e-01,7.325009263713823104e-01
6.840109639104613448e-01,7.211116913760370339e-01
6.863712501903456165e-01,7.091130943105374840e-01
6.887315364702299991e-01,6.965262315115962055e-01
6.910918227501141597e-01,6.833876099893376743e-01
6.934521090299984314e-01,6.697146138921236114e-01
6.958123953098827030e-01,6.555243633394486347e-01
6.981726815897669747e-01,6.408309823100259983e-01
7.005329678696512463e-01,6.256787304565997188e-01
7.028932541495355180e-01,6.100722252199299867e-01
7.052535404294197896e-01,5.940784175642396248e-01
7.076138267093040612e-01,5.777234121811879453e-01
7.099741129891883329e-01,5.610525168449032041e-01
7.123343992690726045e-01,5.441525380794810518e-01
7.146946855489568762e-01,5.270521775210261772e-01
7.170549718288411478e-01,5.097890429800079337e-01
7.194152581087254195e-01,4.924500051552200830e-01
7.217755443886096911e-01,4.750657670424674461e-01
7.241358306684939627e-01,4.576976151478743260e-01
7.264961169483782344e-01,4.404026055745796087e-01
7.288564032282625060e-01,4.232336501159256748e-01
7.312166895081467777e-01,4.062533879842084583e-01
7.335769757880310493e-01,3.895379449099383717e-01
7.359372620679153210e-01,3.731153062214314087e-01
7.382975483477995926e-01,3.570829108437637012e-01
7.406578346276838642e-01,3.414832866856016835e-01
7.430181209075681359e-01,3.263848821847983306e-01
7.453784071874524075e-01,3.118554805009422504e-01
7.477386934673366792e-01,2.979374484660746170e-01
7.500989797472209508e-01,2.847040777814643375e-01
7.524592660271052225e-01,2.721722045072433871e-01
7.548195523069894941e-01,2.603931729952569940e-01
7.571798385868737657e-01,2.494167675022117003e-01
7.595401248667580374e-01,2.392691948477001507e-01
7.619004111466423090e-01,2.299762854146573665e-01
7.642606974265265807e-01,2.215520141848432711e-01
7.666209837064108523e-01,2.140095599610180588e-01
7.689812699862951240e-01,2.073594242352166384e-01
7.713415562661793956e-01,2.015859148917929500e-01
7.737018425460636672e-01,1.966824801030406800e-01
7.760621288259479389e-01,1.926458572363193289e-01
7.784224151058322105e-01,1.894601519928832412e-01
7.807827013857164822e-01,1.871004860861523456e-01
7.831429876656007538e-01,1.855413429198751463e-01
7.855032739454850255e-01,1.847480306823060525e-01
7.878635602253692971e-01,1.846902254976644508e-01
7.902238465052535688e-01,1.853300144590696585e-01
7.925841327851378404e-01,1.866259244939004469e-01
7.949444190650221120e-01,1.885351175123677336e-01
7.973047053449063837e-01,1.910178213537052916e-01
7.996649916247906553e-01,1.940312105206048188e-01
8.020252779046749270e-01,1.975180357446571222e-01
8.043855641845591986e-01,2.014504580605125383e-01
8.067458504644434703e-01,2.057884239342644417e-01
8.091061367443277419e-01,2.104913454711384579e-01
8.114664230242120135e-01,2.155170082800965947e-01
8.138267093040962852e-01,2.208338247617655792e-01
8.161869955839804458e-01,2.263916273354410758e-01
8.185472818638648285e-01,2.321623744736937001e-01
8.209075681437489891e-01,2.381216651992030531e-01
8.232678544236333718e-01,2.442297046300246355e-01
8.256281407035175324e-01,2.504404972481616976e-01
8.279884269834019150e-01,2.567572426911828853e-01
8.303487132632860757e-01,2.631374448394448451e-01
8.327089995431704583e-01,2.695550509670875394e-01
8.350692858230546189e-01,2.759695170534790520e-01
8.374295721029390016e-01,2.823879842188122269e-01
8.397898583828231622e-01,2.887680913094043955e-01
8.421501446627075449e-01,2.951053323005023987e-01
8.445104309425917055e-01,3.013578055279776957e-01
8.468707172224760882e-01,3.075365333820960778e-01
8.492310035023602488e-01,3.135880006365751593e-01
8.515912897822446315e-01,3.195244503449470863e-01
8.539515760621287921e-01,3.252932665890563846e-01
8.563118623420131748e-01,3.308972432593177415e-01
8.586721486218973354e-01,3.362945668157319434e-01
8.610324349017817180e-01,3.414595411872226594e-01
8.633927211816658787e-01,3.463776874823851215e-01
8.657530074615502613e-01,3.509838952040851279e-01
8.681132937414344219e-01,3.552314555406591579e-01
8.704735800213188046e-01,3.590569938166566777e-01
8.728338663012029652e-01,3.623821746707448499e-01
8.751941525810873479e-01,3.650742341207841579e-01
8.775544388609715085e-01,3.669980496713083906e-01
8.799147251408558912e-01,3.679578584383197959e-01
8.822750114207400518e-01,3.677340189197811915e-01
