nan,0.000000000000000000e+00
5.636363636363636020e-01,7.392467527146575623e-01
5.674242424242423866e-01,7.353941930766894064e-01
5.712121212121211711e-01,7.298450985104546485e-01
5.749999999999999556e-01,7.228660099744608214e-01
5.787878787878787401e-01,7.146266570830107634e-01
5.825757575757575246e-01,7.052320755010630382e-01
5.863636363636363091e-01,6.946774133374518101e-01
5.901515151515150936e-01,6.828222671782344655e-01
5.939393939393938782e-01,6.693600386639798616e-01
5.977272727272726627e-01,6.537013372960923663e-01
6.015151515151514472e-01,6.349649479567038846e-01
6.053030303030302317e-01,6.118345109811182958e-01
6.090909090909091272e-01,5.825032296173003887e-01
6.128787878787878007e-01,5.452505616401209787e-01
6.166666666666666963e-01,5.018887517222345718e-01
6.204545454545454808e-01,4.648390498462076081e-01
6.242424242424242653e-01,4.607252573899143222e-01
6.280303030303030498e-01,5.103840200253908499e-01
6.318181818181818343e-01,5.881468471493372929e-01
6.356060606060606188e-01,6.572630523475706532e-01
6.393939393939394034e-01,7.104739009823916041e-01
6.431818181818181879e-01,7.445595998738493426e-01
6.469696969696969724e-01,7.597136439702431021e-01
6.507575757575757569e-01,7.616125600152154895e-01
6.545454545454545414e-01,7.539898006720017198e-01
6.583333333333333259e-01,7.366157128816324118e-01
6.621212121212121104e-01,7.029110741994728517e-01
6.659090909090908950e-01,6.371498625505099822e-01
6.696969696969696795e-01,6.638057079254188197e-01
6.734848484848484640e-01,7.116479278444058920e-01
6.772727272727272485e-01,7.000214879707847837e-01
6.810606060606060330e-01,6.758856980603121789e-01
6.848484848484848175e-01,6.468842418480662548e-01
6.886363636363636020e-01,6.139524913745071366e-01
6.924242424242423866e-01,5.768164889153284403e-01
6.962121212121211711e-01,5.347968312888813358e-01
6.999999999999999556e-01,4.869266340793811376e-01
7.037878787878788511e-01,4.319493721448973700e-01
7.075757575757575246e-01,3.683105884045514422e-01
7.113636363636364202e-01,2.942546710579637126e-01
7.151515151515150936e-01,2.085956868833215849e-01
7.189393939393939892e-01,1.135722841542500805e-01
7.227272727272727737e-01,2.659688068958623863e-02
7.265151515151515582e-01,1.440458535915802377e-02
7.303030303030303427e-01,2.248842931874000250e-01
7.340909090909091272e-01,6.488418364247258152e-01
7.378787878787879118e-01,9.229344006766674324e-01
7.416666666666666963e-01,9.610465109614370061e-01
7.454545454545454808e-01,9.005245554770402450e-01
