,0.0,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1
2.48,,,,,,,,,,,,,,,,,,,,,
2.4696774193548388,,,,,,,,,,,,,,,,,,,,,
2.4593548387096775,,,,,,,,,,,,,,,,,,,,,
2.4490322580645163,,,,,,,,,,,,,,,,,,,,,
2.4387096774193546,,,,,,,,,,,,,,,,,,,,,
2.4283870967741934,,,,,,,,,,,,,,,,,,,,,
2.418064516129032,,,,,,,,,,,,,,,,,,,,,
2.407741935483871,,,,,,,,,,,,,,,,,,,,,
2.3974193548387097,,,,,,,,,,,,,,,,,,,,,
2.3870967741935485,,,,,,,,,,,,,,,,,,,,,
2.3767741935483873,,,,,,,,,,,,,,,,,,,,,
2.3664516129032256,,,,,,,,,,,,,,,,,,,,,
2.3561290322580644,,,,,,,,,,,,,,,,,,,,,
2.345806451612903,,,,,,,,,,,,,,,,,,,,,
2.335483870967742,,,,,,,,,,,,,,,,,,,,,
2.3251612903225807,,,,,,,,,,,,,,,,,,,,,
2.3148387096774194,,,,,,,,,,,,,,,,,,,,,
2.304516129032258,,,,,,,,,,,,,,,,,,,,,
2.2941935483870965,,,,,,,,,,,,,,,,,,,,,
2.2838709677419353,,,,,,,,,,,,,,,,,,,,,
2.273548387096774,,,,,,,,,,,,,,,,,,,,,
2.263225806451613,,,,,,,,,,,,,,,,,,,,,
2.2529032258064516,,,,,,,,,,,,,,,,,,,,,
2.2425806451612904,,,,,,,,,,,,,,,,,,,,,
2.232258064516129,,,,,,,,,,,,,,,,,,,,,
2.2219354838709675,,,,,,,,,,,,,,,,,,,,,
2.2116129032258063,,,,,,,,,,,,,,,,,,,,,
2.201290322580645,,,,,,,,,,,,,,,,,,,,,
2.190967741935484,,,,,,,,,,,,,,,,,,,,,
2.1806451612903226,,,,,,,,,,,,,,,,,,,,,
2.1703225806451614,,,,,,,,,,,,,,,,,,,,,
2.16,,,,,,,,,,,,,,,,,,,,,
2.1496774193548385,,,,,,,,,,,,,,,,,,,,,
2.1393548387096772,,,,,,,,,,,,,,,,,,,,,
2.129032258064516,,,,,,,,,,,,,,,,,,,,,
2.118709677419355,,,,,,,,,,,,,,,,,,,,,
2.1083870967741936,,,,,,,,,,,,,,,,,,,,,
2.0980645161290323,,,,,,,,,,,,,,,,,,,,,
2.087741935483871,,,,,,,,,,,,,,,,,,,,,
2.0774193548387094,,,,,,,,,,,,,,,,,,,,,
2.067096774193548,,,,,,,,,,,,,,,,,,,,,
2.056774193548387,,,,,,,,,,,,,,,,,,,,,
2.0464516129032257,,,,,,,,,,,,,,,,,,,,,
2.0361290322580645,,,,,,,,,,,,,,,,,,,,,
2.0258064516129033,,,,,,,,,,,,,,,,,,,,,
2.015483870967742,,,,,,,,,,,,,,,,,,,,,
2.0051612903225804,,,,,,,,,,,,,,,,,,,,,
1.9948387096774194,,,,,,,,,,,,,,,,,,,,,
1.984516129032258,,,,,,,,,,,,,,,,,,,,,
1.9741935483870967,,,,,,,,,,,,,,,,,,,,,
1.9638709677419355,,,,,,,,,,,,,,,,,,,,,
1.9535483870967743,,,,,,,,,,,,,,,,,,,,,
1.943225806451613,,,,,,,,,,,,,,,,,,,,,
1.9329032258064516,,,,,,,,,,,,,,,,,,,,,
1.9225806451612903,,,,,,,,,,,,,,,,,,,,,
1.912258064516129,,,,,,,,,,,,,,,,,,,,,
1.9019354838709677,,,,,,,,,,,,,,,,,,,,,
1.8916129032258064,,,,,,,,,,,,,,,,,,,,,
1.8812903225806452,,,,,,,,,,,,,,,,,,,,,
1.870967741935484,,,,,,,,,,,,,,,,,,,,,
1.8606451612903225,,,,,,,,,,,,,,,,,,,,,
1.8503225806451613,,,,,,,,,,,,,,,,,,,,,
1.8399999999999999,,,,,,,,,,,,,,,,,,,,,
1.8296774193548386,,,,,,,,,,,,,,,,,,,,,
1.8193548387096774,,,,,,,,,,,,,,,,,,,,,
1.8090322580645162,,,,,,,,,,,,,,,,,,,,,
1.798709677419355,,,,,,,,,,,,,,,,,,,,,
1.7883870967741935,,,,,,,,,,,,,,,,,,,,,
1.7780645161290323,,,,,,,,,,,,,,,,,,,,,
1.7677419354838708,,,,,,,,,,,,,,,,,,,,,
1.7574193548387096,,,,,,,,,,,,,,,,,,,,,
1.7470967741935484,,,,,,,,,,,,,,,,,,,,,
1.7367741935483871,,,,,,,,,,,,,,,,,,,,,
1.726451612903226,,,,,,,,,,,,,,,,,,,,,
1.7161290322580645,,,,,,,,,,,,,,,,,,,,,
1.7058064516129032,,,,,,,,,,,,,,,,,,,,,
1.6954838709677418,,,,,,,,,,,,,,,,,,,,,
1.6851612903225806,,,,,,,,,,,,,,,,,,,,,
1.6748387096774193,,,,,,,,,,,,,,,,,,,,,
1.664516129032258,,,,,,,,,,,,,,,,,,,,,
1.6541935483870969,,,,,,,,,,,,,,,,,,,,,
1.6438709677419354,,,,,,,,,,,,,,,,,,,,,
1.6335483870967742,,,,,,,,,,,,,,,,,,,,,
1.6232258064516127,,,,,,,,,,,,,,,,,,,,,
1.6129032258064515,,,,,,,,,,,,,,,,,,,,,
1.6025806451612903,,,,,,,,,,,,,,,,,,,,,
1.592258064516129,,,,,,,,,,,,,,,,,,,,,
1.5819354838709678,,,,,,,,,,,,,,,,,,,,,
1.5716129032258064,,,,,,,,,,,,,,,,,,,,,
1.5612903225806452,,,,,,,,,,,,,,,,,,,,,
1.5509677419354837,,,,,,,,,,,,,,,,,,,,,
1.5406451612903225,,,,,,,,,,,,,,,,,,,,,
1.5303225806451612,,,,,,,,,,,,,,,,,,,,,
1.52,,,,,,,,,,,,,,,,,,,,,
1.5096774193548388,,,,,,,,,,,,,,,,,,,,,
1.4993548387096776,,,,,,,,,,,,,,,,,,,,,
1.4890322580645161,,,,,,,,,,,,,,,,,,,,,
1.4787096774193549,,,,,,,,,,,,,,,,,,,,,
1.4683870967741934,,,,,,,,,,,,,,,,,,,,,
1.4580645161290322,,,,,,,,,,,,,,,,,,,,,
1.447741935483871,,,,,,,,,,,,,,,,,,,,,
1.4374193548387098,,,,,,,,,,,,,,,,,,,,,
1.4270967741935483,,,,,,,,,,,,,,,,,,,,,
1.416774193548387,,,,,,,,,,,,,,,,,,,,,
1.4064516129032258,,,,,,,,,,,,,,,,,,,,,
1.3961290322580644,,,,,,,,,,,,,,,,,,,,,
1.3858064516129032,,,,,,,,,,,,,,,,,,,,,
1.375483870967742,,,,,,,,,,,,,,,,,,,,,
1.3651612903225807,,,,,,,,,,,,,,,,,,,,,
1.3548387096774193,,,,,,,,,,,,,,,,,,,,,
1.344516129032258,,,,,,,,,,,,,,,,,,,,,
1.3341935483870968,,,,,,,,,,,,,,,,,,,,,
1.3238709677419354,,,,,,,,,,,,,,,,,,,,,
1.3135483870967741,,,,,,,,,,,,,,,,,,,,,
1.303225806451613,,,,,,,,,,,,,,,,,,,,,
1.2929032258064517,,,,,,,,,,,,,,,,,,,,,
1.2825806451612902,,,,,,,,,,,,,,,,,,,,,
1.272258064516129,,,,,,,,,,,,,,,,,,,,,
1.2619354838709678,,,,,,,,,,,,,,,,,,,,,
1.2516129032258065,,,,,,,,,,,,,,,,,,,,,
1.241290322580645,,,,,,,,,,,,,,,,,,,,,
1.2309677419354839,,,,,,,,,,,,,,,,,,,,,
1.2206451612903226,,,,,,,,,,,,,,,,,,,,,
1.2103225806451612,,,,,,,,,,,,,,,,,,,,,
1.2,,,,,,,,,,,,,,,,,,,,,
