nan,-5.000000000000000000e+00,-4.898989898989898784e+00,-4.797979797979797567e+00,-4.696969696969697239e+00,-4.595959595959596022e+00,-4.494949494949494806e+00,-4.393939393939393590e+00,-4.292929292929293261e+00,-4.191919191919192045e+00,-4.090909090909090828e+00,-3.989898989898989612e+00,-3.888888888888888840e+00,-3.787878787878788067e+00,-3.686868686868686851e+00,-3.585858585858585634e+00,-3.484848484848484862e+00,-3.383838383838384090e+00,-3.282828282828282873e+00,-3.181818181818181657e+00,-3.080808080808080884e+00,-2.979797979797979668e+00,-2.878787878787878896e+00,-2.777777777777777679e+00,-2.676767676767676907e+00,-2.575757575757575690e+00,-2.474747474747474918e+00,-2.373737373737373701e+00,-2.272727272727272929e+00,-2.171717171717171713e+00,-2.070707070707070940e+00,-1.969696969696969724e+00,-1.868686868686868952e+00,-1.767676767676767735e+00,-1.666666666666666519e+00,-1.565656565656565746e+00,-1.464646464646464530e+00,-1.363636363636363757e+00,-1.262626262626262541e+00,-1.161616161616161769e+00,-1.060606060606060552e+00,-9.595959595959593358e-01,-8.585858585858590075e-01,-7.575757575757577911e-01,-6.565656565656565746e-01,-5.555555555555553582e-01,-4.545454545454550299e-01,-3.535353535353538135e-01,-2.525252525252525970e-01,-1.515151515151513806e-01,-5.050505050505016413e-02,5.050505050505016413e-02,1.515151515151513806e-01,2.525252525252525970e-01,3.535353535353538135e-01,4.545454545454541417e-01,5.555555555555553582e-01,6.565656565656565746e-01,7.575757575757577911e-01,8.585858585858581193e-01,9.595959595959593358e-01,1.060606060606060552e+00,1.161616161616161769e+00,1.262626262626262097e+00,1.363636363636363313e+00,1.464646464646464530e+00,1.565656565656565746e+00,1.666666666666666963e+00,1.767676767676767291e+00,1.868686868686868507e+00,1.969696969696969724e+00,2.070707070707070940e+00,2.171717171717171269e+00,2.272727272727272485e+00,2.373737373737373701e+00,2.474747474747474918e+00,2.575757575757575246e+00,2.676767676767676463e+00,2.777777777777777679e+00,2.878787878787878896e+00,2.979797979797979224e+00,3.080808080808081328e+00,3.181818181818181657e+00,3.282828282828281985e+00,3.383838383838384090e+00,3.484848484848484418e+00,3.585858585858586522e+00,3.686868686868686851e+00,3.787878787878787179e+00,3.888888888888889284e+00,3.989898989898989612e+00,4.090909090909089940e+00,4.191919191919192045e+00,4.292929292929292373e+00,4.393939393939394478e+00,4.494949494949494806e+00,4.595959595959595134e+00,4.696969696969697239e+00,4.797979797979797567e+00,4.898989898989899672e+00,5.000000000000000000e+00
5.636363636363636020e-01,1.068842848337911849e-01,1.053582982707653298e-01,1.039577355715719936e-01,1.026751631148781485e-01,1.015034446169097299e-01,1.004357378818401397e-01,9.946549057118755921e-02,9.858643512858975000e-02,9.779258298660604976e-02,9.707821817247212770e-02,9.643789042007691603e-02,9.586640788606495822e-02,9.535882955887443890e-02,9.491045744086080982e-02,9.451682857542963168e-02,9.417370698337737545e-02,9.387707556536656339e-02,9.362312802079746088e-02,9.340826082707125166e-02,9.322906531757610415e-02,9.308231989149826080e-02,9.296498238382663870e-02,9.287418261962798738e-02,9.280721517282085331e-02,9.276153234620507226e-02,9.273473738644595621e-02,9.272457794496696826e-02,9.272893979331035819e-02,9.274584079942427284e-02,9.277342516949728390e-02,9.280995795839733220e-02,9.285381985041669950e-02,9.290350221088136684e-02,9.295760240824316178e-02,9.301481940548120275e-02,9.307394961901430119e-02,9.313388304283125307e-02,9.319359963518568379e-02,9.325216596491427146e-02,9.330873211431656156e-02,9.336252883540652192e-02,9.341286495637837750e-02,9.345912503518140346e-02,9.350076725720200821e-02,9.353732157425381777e-02,9.356838808226139448e-02,9.359363563528765029e-02,9.361280069383405567e-02,9.362568640565023526e-02,9.363216191761682128e-02,9.363216191761736251e-02,9.362568640565070710e-02,9.361280069383454139e-02,9.359363563528776131e-02,9.356838808226122794e-02,9.353732157425337368e-02,9.350076725720178616e-02,9.345912503518136183e-02,9.341286495637825260e-02,9.336252883540642478e-02,9.330873211431676972e-02,9.325216596491417431e-02,9.319359963518530909e-02,9.313388304283153063e-02,9.307394961901367669e-02,9.301481940548150806e-02,9.295760240824338383e-02,9.290350221088136684e-02,9.285381985041638031e-02,9.280995795839705464e-02,9.277342516949710349e-02,9.274584079942424508e-02,9.272893979331042758e-02,9.272457794496702377e-02,9.273473738644617825e-02,9.276153234620526655e-02,9.280721517282095046e-02,9.287418261962816779e-02,9.296498238382652768e-02,9.308231989149851060e-02,9.322906531757607640e-02,9.340826082707102962e-02,9.362312802079754415e-02,9.387707556536652176e-02,9.417370698337736157e-02,9.451682857542988148e-02,9.491045744086054614e-02,9.535882955887456380e-02,9.586640788606526353e-02,9.643789042007680501e-02,9.707821817247205831e-02,9.779258298660611914e-02,9.858643512858961122e-02,9.946549057118735104e-02,1.004357378818399316e-01,1.015034446169096188e-01,1.026751631148781901e-01,1.039577355715717161e-01,1.053582982707650800e-01,1.068842848337909907e-01
5.683807774716865824e-01,1.142715058458584620e-01,1.123548134383041963e-01,1.105743390439030555e-01,1.089226979299410258e-01,1.073927697533316739e-01,1.059776985077702793e-01,1.046708913370384408e-01,1.034660163441995101e-01,1.023569995195084542e-01,1.013380209025197959e-01,1.004035100862434998e-01,9.954814116350993447e-02,9.876682720798386772e-02,9.805471437471406648e-02,9.740717569775066143e-02,9.681980465527262325e-02,9.628840856590537012e-02,9.580900187351978903e-02,9.537779937175877576e-02,9.499120941392849571e-02,9.464582714863906121e-02,9.433842781675901012e-02,9.406596014079332546e-02,9.382553983373027873e-02,9.361444325069537276e-02,9.343010120341331548e-02,9.327009295442546810e-02,9.313214040533675242e-02,9.301410249091363047e-02,9.291396978872719370e-02,9.282985935213908246e-02,9.276000977275314363e-02,9.270277647702783452e-02,9.265662726049241071e-02,9.262013806191703169e-02,9.259198897892324809e-02,9.257096052572968969e-02,9.255593013311474992e-02,9.254586889019228435e-02,9.253983852718006275e-02,9.253698863806567032e-02,9.253655414184659700e-02,9.253785298092075118e-02,9.254028405509104327e-02,9.254332538969638200e-02,9.254653253639370802e-02,9.254953720521144622e-02,9.255204612663943398e-02,9.255384014266605786e-02,9.255477352587124229e-02,9.255477352587128392e-02,9.255384014266622439e-02,9.255204612663886499e-02,9.254953720521094662e-02,9.254653253639381905e-02,9.254332538969645139e-02,9.254028405509066857e-02,9.253785298092080669e-02,9.253655414184668027e-02,9.253698863806554542e-02,9.253983852718040970e-02,9.254586889019239537e-02,9.255593013311487482e-02,9.257096052572966194e-02,9.259198897892358116e-02,9.262013806191694842e-02,9.265662726049266051e-02,9.270277647702797330e-02,9.276000977275310200e-02,9.282985935213897144e-02,9.291396978872722145e-02,9.301410249091325577e-02,9.313214040533647486e-02,9.327009295442539871e-02,9.343010120341360691e-02,9.361444325069576133e-02,9.382553983373018158e-02,9.406596014079386670e-02,9.433842781675989830e-02,9.464582714863936652e-02,9.499120941392852346e-02,9.537779937175869249e-02,9.580900187351965025e-02,9.628840856590523134e-02,9.681980465527252611e-02,9.740717569775089735e-02,9.805471437471383056e-02,9.876682720798402038e-02,9.954814116350986508e-02,1.004035100862432223e-01,1.013380209025198930e-01,1.023569995195086485e-01,1.034660163441993158e-01,1.046708913370383437e-01,1.059776985077703626e-01,1.073927697533318265e-01,1.089226979299406789e-01,1.105743390439028473e-01,1.123548134383038771e-01,1.142715058458584204e-01
5.731251913070094517e-01,1.228348817321668063e-01,1.205444755535652612e-01,1.183994736397737529e-01,1.163926335685955826e-01,1.145169423994431279e-01,1.127656194888283503e-01,1.111321180790627167e-01,1.096101257775308757e-01,1.081935640400126519e-01,1.068765867667865604e-01,1.056535781149828684e-01,1.045191496248967511e-01,1.034681367520044887e-01,1.024955948902896846e-01,1.015967949663309500e-01,1.007672186775032258e-01,1.000025534416781603e-01,9.929868712002536124e-02,9.865170256896708956e-02,9.805787207204390288e-02,9.751365169746162298e-02,9.701567562237091435e-02,9.656075046054922451e-02,9.614584962607045093e-02,9.576810776177512030e-02,9.542481525788469587e-02,9.511341288292411711e-02,9.483148654622729212e-02,9.457676220868130312e-02,9.434710095598312918e-02,9.414049424658015031e-02,9.395505934454502495e-02,9.378903494596710355e-02,9.364077700593638476e-02,9.350875477190224994e-02,9.339154702803875718e-02,9.328783855426123206e-02,9.319641680270061845e-02,9.311616879371199806e-02,9.304607823289633151e-02,9.298522285012847388e-02,9.293277196114908822e-02,9.288798425199928932e-02,9.285020578630426291e-02,9.281886823523732843e-02,9.279348732989337045e-02,9.277366153571017793e-02,9.275907094856075674e-02,9.274947641214531524e-02,9.274471885635966750e-02,9.274471885635952872e-02,9.274947641214535687e-02,9.275907094856056245e-02,9.277366153571038609e-02,9.279348732989312065e-02,9.281886823523742558e-02,9.285020578630433230e-02,9.288798425199908115e-02,9.293277196114900496e-02,9.298522285012850164e-02,9.304607823289678947e-02,9.311616879371203970e-02,9.319641680270042416e-02,9.328783855426123206e-02,9.339154702803872943e-02,9.350875477190223606e-02,9.364077700593646802e-02,9.378903494596722845e-02,9.395505934454530250e-02,9.414049424658015031e-02,9.434710095598318469e-02,9.457676220868101169e-02,9.483148654622716722e-02,9.511341288292354812e-02,9.542481525788450158e-02,9.576810776177505091e-02,9.614584962607045093e-02,9.656075046054958533e-02,9.701567562237110864e-02,9.751365169746172012e-02,9.805787207204380573e-02,9.865170256896704792e-02,9.929868712002540287e-02,1.000025534416784240e-01,1.007672186775027956e-01,1.015967949663308389e-01,1.024955948902896014e-01,1.034681367520044054e-01,1.045191496248968066e-01,1.056535781149828407e-01,1.068765867667863662e-01,1.081935640400127213e-01,1.096101257775311255e-01,1.111321180790624669e-01,1.127656194888281838e-01,1.145169423994430308e-01,1.163926335685953189e-01,1.183994736397738085e-01,1.205444755535655388e-01,1.228348817321668202e-01
5.778696051423324320e-01,1.323618616399475090e-01,1.297184567405097189e-01,1.272280511347919363e-01,1.248836228513273972e-01,1.226783440149672860e-01,1.206055861231447590e-01,1.186589240594188854e-01,1.168321389449781117e-01,1.151192199278600337e-01,1.135143650076460009e-01,1.120119809905101710e-01,1.106066826659142383e-01,1.092932912921606298e-01,1.080668324735203772e-01,1.069225335069339394e-01,1.058558202713844182e-01,1.048623137281299300e-01,1.039378260950227228e-01,1.030783567533190004e-01,1.022800879406602637e-01,1.015393802793313482e-01,1.008527681845561713e-01,1.002169551934342512e-01,9.962880925120234932e-02,9.908535798783545123e-02,9.858378401455329676e-02,9.812142026662845629e-02,9.769574541591753702e-02,9.730437937386099412e-02,9.694507890316780840e-02,9.661573335418988107e-02,9.631436053988925994e-02,9.603910276148550085e-02,9.578822299517490702e-02,9.556010124884155299e-02,9.535323109634021022e-02,9.516621639576640368e-02,9.499776819707912712e-02,9.484670184355635525e-02,9.471193427076027294e-02,9.459248150601624883e-02,9.448745637083610927e-02,9.439606638820730034e-02,9.431761189627733966e-02,9.425148436960119336e-02,9.419716494885360669e-02,9.415422317967311883e-02,9.412231596112397014e-02,9.410118670413654407e-02,9.409066470015392536e-02,9.409066470015414740e-02,9.410118670413673836e-02,9.412231596112390075e-02,9.415422317967295229e-02,9.419716494885406466e-02,9.425148436960122111e-02,9.431761189627747843e-02,9.439606638820761952e-02,9.448745637083630355e-02,9.459248150601630434e-02,9.471193427076034232e-02,9.484670184355649403e-02,9.499776819707912712e-02,9.516621639576645919e-02,9.535323109634062655e-02,9.556010124884158075e-02,9.578822299517497640e-02,9.603910276148559799e-02,9.631436053988898238e-02,9.661573335418925657e-02,9.694507890316751697e-02,9.730437937386089697e-02,9.769574541591773131e-02,9.812142026662847016e-02,9.858378401455360207e-02,9.908535798783486837e-02,9.962880925120203013e-02,1.002169551934338626e-01,1.008527681845559215e-01,1.015393802793315287e-01,1.022800879406606106e-01,1.030783567533188477e-01,1.039378260950227922e-01,1.048623137281301798e-01,1.058558202713841684e-01,1.069225335069339533e-01,1.080668324735208630e-01,1.092932912921604077e-01,1.106066826659142660e-01,1.120119809905103375e-01,1.135143650076459870e-01,1.151192199278601447e-01,1.168321389449783754e-01,1.186589240594190520e-01,1.206055861231449255e-01,1.226783440149672583e-01,1.248836228513272723e-01,1.272280511347920195e-01,1.297184567405098021e-01,1.323618616399478420e-01
5.826140189776553013e-01,1.426692106234387358e-01,1.396964135600635148e-01,1.368826869195511053e-01,1.342212908520108994e-01,1.317056450234151965e-01,1.293293359024662303e-01,1.270861227996427645e-01,1.249699427395544044e-01,1.229749142496321113e-01,1.210953401487997599e-01,1.193257094192540085e-01,1.176606982430862813e-01,1.160951702833059179e-01,1.146241762861030522e-01,1.132429530779837795e-01,1.119469220278892230e-01,1.107316870406374609e-01,1.095930321441405675e-01,1.085269187288404741e-01,1.075294824938394789e-01,1.065970301502514594e-01,1.057260359284171447e-01,1.049131379319104690e-01,1.041551343776286470e-01,1.034489797578423548e-01,1.027917809568050095e-01,1.021807933514447403e-01,1.016134169227798645e-01,1.010871924020061152e-01,1.005997974727009941e-01,1.001490430482778055e-01,9.973286964171027003e-02,9.934934384257493312e-02,9.899665491471414114e-02,9.867311152617722070e-02,9.837713862166040657e-02,9.810727444634044503e-02,9.786216772880768078e-02,9.764057502976977720e-02,9.744135826224456509e-02,9.726348238812594638e-02,9.710601329528523173e-02,9.696811585872143480e-02,9.684905218869485632e-02,9.674818006831846506e-02,9.666495158261712017e-02,9.659891194071326681e-02,9.654969849247457825e-02,9.651703994066035408e-02,9.650075574937046208e-02,9.650075574937064249e-02,9.651703994066025694e-02,9.654969849247441172e-02,9.659891194071315579e-02,9.666495158261705078e-02,9.674818006831820139e-02,9.684905218869428734e-02,9.696811585872067152e-02,9.710601329528563419e-02,9.726348238812572433e-02,9.744135826224428754e-02,9.764057502976955516e-02,9.786216772880730608e-02,9.810727444634022298e-02,9.837713862166062861e-02,9.867311152617719294e-02,9.899665491471389134e-02,9.934934384257466944e-02,9.973286964171031166e-02,1.001490430482777499e-01,1.005997974727009803e-01,1.010871924020064622e-01,1.016134169227801143e-01,1.021807933514450734e-01,1.027917809568049401e-01,1.034489797578420772e-01,1.041551343776284666e-01,1.049131379319105245e-01,1.057260359284170753e-01,1.065970301502515982e-01,1.075294824938394511e-01,1.085269187288401271e-01,1.095930321441404148e-01,1.107316870406377107e-01,1.119469220278888344e-01,1.132429530779842514e-01,1.146241762861032326e-01,1.160951702833060845e-01,1.176606982430862536e-01,1.193257094192538698e-01,1.210953401487992326e-01,1.229749142496322639e-01,1.249699427395540297e-01,1.270861227996427090e-01,1.293293359024659805e-01,1.317056450234155851e-01,1.342212908520107051e-01,1.368826869195512164e-01,1.396964135600635981e-01,1.426692106234388469e-01
5.873584328129782817e-01,1.535735062670271767e-01,1.502968642611371142e-01,1.471839424245212358e-01,1.442283286991689617e-01,1.414237377846590815e-01,1.387640199740213798e-01,1.362431687995548091e-01,1.338553275486486782e-01,1.315947947141383190e-01,1.294560284466877154e-01,1.274336500784346016e-01,1.255224467877795180e-01,1.237173734749385107e-01,1.220135539168595018e-01,1.204062812684799921e-01,1.188910179751661578e-01,1.174633951586636638e-01,1.161192115360806243e-01,1.148544319284295206e-01,1.136651854120680066e-01,1.125477631632058467e-01,1.114986160423540873e-01,1.105143519623910942e-01,1.095917330807456708e-01,1.087276728530970071e-01,1.079192329830290092e-01,1.071636202991913533e-01,1.064581835888376848e-01,1.058004104139793761e-01,1.051879239340224453e-01,1.046184797564427837e-01,1.040899628349420819e-01,1.036003844325766310e-01,1.031478791655005417e-01,1.027307021413073895e-01,1.023472262044183012e-01,1.019959392995364034e-01,1.016754419629272432e-01,1.013844449501045686e-01,1.011217670074573555e-01,1.008863327943919780e-01,1.006771709617104993e-01,1.004934123911678800e-01,1.003342886004669476e-01,1.001991303173161707e-01,1.000873662256240304e-01,9.999852188639420103e-02,9.993221883543634831e-02,9.988817385958453920e-02,9.986619845274741225e-02,9.986619845274778695e-02,9.988817385958445594e-02,9.993221883543626505e-02,9.999852188639422879e-02,1.000873662256237806e-01,1.001991303173165870e-01,1.003342886004668644e-01,1.004934123911677135e-01,1.006771709617107352e-01,1.008863327943921445e-01,1.011217670074570640e-01,1.013844449501045547e-01,1.016754419629272571e-01,1.019959392995362230e-01,1.023472262044180375e-01,1.027307021413070981e-01,1.031478791655005833e-01,1.036003844325767836e-01,1.040899628349421513e-01,1.046184797564426450e-01,1.051879239340228755e-01,1.058004104139791263e-01,1.064581835888375322e-01,1.071636202991913533e-01,1.079192329830289260e-01,1.087276728530970210e-01,1.095917330807453655e-01,1.105143519623912191e-01,1.114986160423541983e-01,1.125477631632061243e-01,1.136651854120679234e-01,1.148544319284293264e-01,1.161192115360805688e-01,1.174633951586628172e-01,1.188910179751665602e-01,1.204062812684798811e-01,1.220135539168592381e-01,1.237173734749385662e-01,1.255224467877798789e-01,1.274336500784345461e-01,1.294560284466874378e-01,1.315947947141384577e-01,1.338553275486484007e-01,1.362431687995542817e-01,1.387640199740212410e-01,1.414237377846588317e-01,1.442283286991691282e-01,1.471839424245210970e-01,1.502968642611378913e-01,1.535735062670272044e-01
5.921028466483011510e-01,1.649333921241631085e-01,1.613791899016116249e-01,1.579920640185835667e-01,1.547659618094366640e-01,1.516949271211151806e-01,1.487731102521351878e-01,1.459947767936150553e-01,1.433543154109193640e-01,1.408462446111552469e-01,1.384652185468434049e-01,1.362060319098256367e-01,1.340636239719964484e-01,1.320330818309615462e-01,1.301096429193340787e-01,1.282886968362629831e-01,1.265657865590401610e-01,1.249366090913516941e-01,1.233970156030869125e-01,1.219430111145965445e-01,1.205707537760505599e-01,1.192765537901114420e-01,1.180568720235797425e-01,1.169083183510558205e-01,1.158276497709826713e-01,1.148117683318152782e-01,1.138577189034161857e-01,1.129626868262444128e-01,1.121239954684162959e-01,1.113391037183465299e-01,1.106056034383829656e-01,1.099212169026975855e-01,1.092837942406481994e-01,1.086913109048884551e-01,1.081418651817139809e-01,1.076336757594315713e-01,1.071650793689901127e-01,1.067345285096452101e-01,1.063405892710966028e-01,1.059819392623052581e-01,1.056573656560543806e-01,1.053657633572812058e-01,1.051061333022547672e-01,1.048775808948007870e-01,1.046793145849716500e-01,1.045106445948353335e-01,1.043709817953895613e-01,1.042598367379690139e-01,1.041768188429757769e-01,1.041216357482137311e-01,1.040940928186013942e-01,1.040940928186014636e-01,1.041216357482137173e-01,1.041768188429760544e-01,1.042598367379685698e-01,1.043709817953897001e-01,1.045106445948355695e-01,1.046793145849712059e-01,1.048775808948007593e-01,1.051061333022545313e-01,1.053657633572811364e-01,1.056573656560543945e-01,1.059819392623051748e-01,1.063405892710963807e-01,1.067345285096452379e-01,1.071650793689904596e-01,1.076336757594315435e-01,1.081418651817137311e-01,1.086913109048885800e-01,1.092837942406479496e-01,1.099212169026977381e-01,1.106056034383827019e-01,1.113391037183470156e-01,1.121239954684158796e-01,1.129626868262440520e-01,1.138577189034162829e-01,1.148117683318155835e-01,1.158276497709827269e-01,1.169083183510557650e-01,1.180568720235801311e-01,1.192765537901112199e-01,1.205707537760500048e-01,1.219430111145966139e-01,1.233970156030868293e-01,1.249366090913510696e-01,1.265657865590402720e-01,1.282886968362627611e-01,1.301096429193334958e-01,1.320330818309615184e-01,1.340636239719967537e-01,1.362060319098254424e-01,1.384652185468432384e-01,1.408462446111553301e-01,1.433543154109192252e-01,1.459947767936150276e-01,1.487731102521347437e-01,1.516949271211149586e-01,1.547659618094365253e-01,1.579920640185836223e-01,1.613791899016117082e-01,1.649333921241629419e-01
5.968472604836241313e-01,1.765969456603630194e-01,1.727919391711970065e-01,1.691562139056830838e-01,1.656840946123669667e-01,1.623699753397739864e-01,1.592083300637330556e-01,1.561937223345391534e-01,1.533208139615052923e-01,1.505843727609392224e-01,1.479792794004844148e-01,1.455005333782193322e-01,1.431432581791280412e-01,1.409027056546298673e-01,1.387742596729760469e-01,1.367534390895991658e-01,1.348359000870399393e-01,1.330174379340259005e-01,1.312939882126917812e-01,1.296616275619331682e-01,1.281165739835354866e-01,1.266551867561150346e-01,1.252739660000619093e-01,1.239695519347137342e-01,1.227387238668738167e-01,1.215783989476565824e-01,1.204856307324262410e-01,1.194576075764329087e-01,1.184916508965599413e-01,1.175852133274732092e-01,1.167358767984175844e-01,1.159413505548701068e-01,1.151994691473803845e-01,1.145081904080822721e-01,1.138655934336256087e-01,1.132698765916330258e-01,1.127193555662555496e-01,1.122124614569320056e-01,1.117477389431023732e-01,1.113238445263755316e-01,1.109395448604453827e-01,1.105937151779758515e-01,1.102853378226446301e-01,1.100135008935944625e-01,1.097773970086550477e-01,1.095763221919070218e-01,1.094096748903622129e-01,1.092769551238615688e-01,1.091777637716082050e-01,1.091118019981193593e-01,1.090788708208081798e-01,1.090788708208082769e-01,1.091118019981196230e-01,1.091777637716079968e-01,1.092769551238615827e-01,1.094096748903620880e-01,1.095763221919070218e-01,1.097773970086552697e-01,1.100135008935941155e-01,1.102853378226446857e-01,1.105937151779756850e-01,1.109395448604451051e-01,1.113238445263754345e-01,1.117477389431028867e-01,1.122124614569320056e-01,1.127193555662558133e-01,1.132698765916330397e-01,1.138655934336258169e-01,1.145081904080825635e-01,1.151994691473804955e-01,1.159413505548700096e-01,1.167358767984177093e-01,1.175852133274729316e-01,1.184916508965599552e-01,1.194576075764330891e-01,1.204856307324264908e-01,1.215783989476567489e-01,1.227387238668741082e-01,1.239695519347134428e-01,1.252739660000617983e-01,1.266551867561149236e-01,1.281165739835355422e-01,1.296616275619331682e-01,1.312939882126915037e-01,1.330174379340255675e-01,1.348359000870399949e-01,1.367534390895992769e-01,1.387742596729762135e-01,1.409027056546299228e-01,1.431432581791278746e-01,1.455005333782192489e-01,1.479792794004846090e-01,1.505843727609393889e-01,1.533208139615051535e-01,1.561937223345391812e-01,1.592083300637330834e-01,1.623699753397741530e-01,1.656840946123672720e-01,1.691562139056831116e-01,1.727919391711967845e-01,1.765969456603626864e-01
6.015916743189470006e-01,1.884157350204432035e-01,1.843863859549825235e-01,1.805275118861496553e-01,1.768338221296565094e-01,1.733000714006911469e-01,1.699210707552759880e-01,1.666916976874783241e-01,1.636069053800008333e-01,1.606617311156998129e-01,1.578513038659597745e-01,1.551708510787822293e-01,1.526157046950808172e-01,1.501813064261529607e-01,1.478632123287262345e-01,1.456570967165206620e-01,1.435587554489983486e-01,1.415641086390260484e-01,1.396692028216346693e-01,1.378702126260125393e-01,1.361634419924160622e-01,1.345453249748464475e-01,1.330124261692589571e-01,1.315614408057366180e-01,1.301891945415538099e-01,1.288926429904256044e-01,1.276688710215050648e-01,1.265150918599055874e-01,1.254286460187113705e-01,1.244070000905941470e-01,1.234477454253736090e-01,1.225485967180464514e-01,1.217073905300814635e-01,1.209220837651024949e-01,1.201907521184345240e-01,1.195115885184573068e-01,1.188829015761932451e-01,1.183031140581826124e-01,1.177707613963323574e-01,1.172844902471629064e-01,1.168430571117105993e-01,1.164453270261890661e-01,1.160902723324836044e-01,1.157769715365511431e-01,1.155046082618703396e-01,1.152724703042079663e-01,1.150799487931509768e-01,1.149265374650569188e-01,1.148118320513516755e-01,1.147355297853847322e-01,1.146974290303837130e-01,1.146974290303837546e-01,1.147355297853850514e-01,1.148118320513520918e-01,1.149265374650568355e-01,1.150799487931507270e-01,1.152724703042079940e-01,1.155046082618700065e-01,1.157769715365512542e-01,1.160902723324834657e-01,1.164453270261890661e-01,1.168430571117105854e-01,1.172844902471627399e-01,1.177707613963321215e-01,1.183031140581829593e-01,1.188829015761930646e-01,1.195115885184576399e-01,1.201907521184348154e-01,1.209220837651023145e-01,1.217073905300814357e-01,1.225485967180466040e-01,1.234477454253738726e-01,1.244070000905940915e-01,1.254286460187114816e-01,1.265150918599057539e-01,1.276688710215049538e-01,1.288926429904254656e-01,1.301891945415541152e-01,1.315614408057367846e-01,1.330124261692589016e-01,1.345453249748462810e-01,1.361634419924161454e-01,1.378702126260126226e-01,1.396692028216344472e-01,1.415641086390262149e-01,1.435587554489986817e-01,1.456570967165204122e-01,1.478632123287260680e-01,1.501813064261529052e-01,1.526157046950807894e-01,1.551708510787817019e-01,1.578513038659597745e-01,1.606617311156997852e-01,1.636069053800011108e-01,1.666916976874782963e-01,1.699210707552759048e-01,1.733000714006910359e-01,1.768338221296569257e-01,1.805275118861495998e-01,1.843863859549825512e-01,1.884157350204435089e-01
