9.036259004686677532e-01,9.191440281287311942e-01,9.331878547984343575e-01,9.457543488585514746e-01,9.568586359522082141e-01,9.665323270833727776e-01,9.748215611618779031e-01,9.817848669541604512e-01,9.874909384919176025e-01,9.920163994025756882e-01,9.954436051384906170e-01,9.978584949268546334e-01,9.993484484243567723e-01,9.999999999999881206e-01,9.998960407427951447e-01,9.991115391158184034e-01,9.977047621944556965e-01,9.956910908763531021e-01,9.928883679687440234e-01,9.905368205694499162e-01,9.892513602051579147e-01,9.876430602871277831e-01,9.857557192232092591e-01,9.834984874836327773e-01,9.806871372244841956e-01,9.770680240069896660e-01,9.723811346090239782e-01,9.664741384590900264e-01,9.594305304905056397e-01,9.516257600722342058e-01,9.436446048866300451e-01,9.360974289652149727e-01,9.294544430529100287e-01,9.239823376488761619e-01,9.197752631670561563e-01,9.168245865042603526e-01,9.150831997044852617e-01,9.145082353646013518e-01,9.150831997044848176e-01,9.168245865042615739e-01,9.197752631670572665e-01,9.239823376488777162e-01,9.294544430529095846e-01,9.360974289652125302e-01,9.436446048866286018e-01,9.516257600722344279e-01,9.594305304905048626e-01,9.664741384590924689e-01,9.723811346090233121e-01,9.770680240069932188e-01,9.806871372244847507e-01,9.834984874836332214e-01,9.857557192232107024e-01,9.876430602871260067e-01,9.892513602051559163e-01,9.905368205694554673e-01,9.928883679687480202e-01,9.956910908763556556e-01,9.977047621944524769e-01,9.991115391158124082e-01,9.998960407427979202e-01,1.000000000000000000e+00,9.993484484243581045e-01,9.978584949268557436e-01,9.954436051384916162e-01,9.920163994025779086e-01,9.874909384919132727e-01,9.817848669541616724e-01,9.748215611618773480e-01,9.665323270833707792e-01,9.568586359522075480e-01,9.457543488585538061e-01,9.331878547984311378e-01,9.191440281287309721e-01,9.036259004686680862e-01
8.130116876342878829e-01,8.313468875888055942e-01,8.486447873089019156e-01,8.648595112985898448e-01,8.799591140808528111e-01,8.939253825509178020e-01,9.067532900396119144e-01,9.184501411404176752e-01,9.290344485965618126e-01,9.385345771923623293e-01,9.469871710341837279e-01,9.544353417306847831e-01,9.609265152201316162e-01,9.665096557395776999e-01,9.712311121803207659e-01,9.751267625714007403e-01,9.782008293631359042e-01,9.803153608015426901e-01,9.823455756745911316e-01,9.851242192665587982e-01,9.871228384894005226e-01,9.883245428242939390e-01,9.885766001941835857e-01,9.876673667799643619e-01,9.853929569239134878e-01,9.816564773806314426e-01,9.765713710279145809e-01,9.705022916964931579e-01,9.639931664956277180e-01,9.576110905302785969e-01,9.517997970780939232e-01,9.468156003265331133e-01,9.427466398608855824e-01,9.395718030638305907e-01,9.372193639234186469e-01,9.356080710439805825e-01,9.346702373282481657e-01,9.343625506414620085e-01,9.346702373282536058e-01,9.356080710439778070e-01,9.372193639234183138e-01,9.395718030638340323e-01,9.427466398608886911e-01,9.468156003265376652e-01,9.517997970780895933e-01,9.576110905302767096e-01,9.639931664956250534e-01,9.705022916964902713e-01,9.765713710279112503e-01,9.816564773806311095e-01,9.853929569239112674e-01,9.876673667799636958e-01,9.885766001941879155e-01,9.883245428242953823e-01,9.871228384894021879e-01,9.851242192665604636e-01,9.823455756745894663e-01,9.803153608015336973e-01,9.782008293631412332e-01,9.751267625714039600e-01,9.712311121803223202e-01,9.665096557395754795e-01,9.609265152201303950e-01,9.544353417306872256e-01,9.469871710341767335e-01,9.385345771923631064e-01,9.290344485965610355e-01,9.184501411404136784e-01,9.067532900396101381e-01,8.939253825509182461e-01,8.799591140808500356e-01,8.648595112985875133e-01,8.486447873089035809e-01,8.313468875888095910e-01,8.130116876342871057e-01
7.193372179387437226e-01,7.383290920938790913e-01,7.566863772826628587e-01,7.743508761296693521e-01,7.912731321695634090e-01,8.074128726984309834e-01,8.227391833516629616e-01,8.372304030603687774e-01,8.508737267292435513e-01,8.636644922612846109e-01,8.756051005952546484e-01,8.867034544113477912e-01,8.969706554219784023e-01,9.064173187346866722e-01,9.150466299618121857e-01,9.228367471602897387e-01,9.296594189373174055e-01,9.359971284591003249e-01,9.430754999751712608e-01,9.490904152148207373e-01,9.539884027676240885e-01,9.575991569942781112e-01,9.597516383116053706e-01,9.603606719971180539e-01,9.595100621132147678e-01,9.574884575592439440e-01,9.547400849160030400e-01,9.517459569874081593e-01,9.489018125851116370e-01,9.464530087427448501e-01,9.444970467389119939e-01,9.430255072590774112e-01,9.419727161297449802e-01,9.412532715456294330e-01,9.407848291283967823e-01,9.404994067225451726e-01,9.403477722679908224e-01,9.403004825212346596e-01,9.403477722679940420e-01,9.404994067225493914e-01,9.407848291284002240e-01,9.412532715456274346e-01,9.419727161297400952e-01,9.430255072590711940e-01,9.444970467389114388e-01,9.464530087427414085e-01,9.489018125851151897e-01,9.517459569874094916e-01,9.547400849160030400e-01,9.574884575592390590e-01,9.595100621132102159e-01,9.603606719971158334e-01,9.597516383116043714e-01,9.575991569942781112e-01,9.539884027676224232e-01,9.490904152148234019e-01,9.430754999751700396e-01,9.359971284591056540e-01,9.296594189373168504e-01,9.228367471602914041e-01,9.150466299618134070e-01,9.064173187346848959e-01,8.969706554219842864e-01,8.867034544113499006e-01,8.756051005952574240e-01,8.636644922612827235e-01,8.508737267292445505e-01,8.372304030603695546e-01,8.227391833516645159e-01,8.074128726984296511e-01,7.912731321695642972e-01,7.743508761296692411e-01,7.566863772826641910e-01,7.383290920938800905e-01,7.193372179387418353e-01
6.310558244857024102e-01,6.493815143507578602e-01,6.673805493044521198e-01,6.849987483333778160e-01,7.021866180369681354e-01,7.188998590815794953e-01,7.350996777730091081e-01,7.507528616928352827e-01,7.658315654472632739e-01,7.803127254549626635e-01,7.941769662993337642e-01,8.074067367168173970e-01,8.199830996256460836e-01,8.318796203911580367e-01,8.430475755955827433e-01,8.533548704442645016e-01,8.628991499080687078e-01,8.734264461091770793e-01,8.827386384049351609e-01,8.907970609177411347e-01,8.974601635200425420e-01,9.026374146896328776e-01,9.063644049381629486e-01,9.088390194487910856e-01,9.103951117115488545e-01,9.114190688719137068e-01,9.122521863816208665e-01,9.131264502201572597e-01,9.141514324577738604e-01,9.153383748811281251e-01,9.166372629269939898e-01,9.179697970791448336e-01,9.192519607000090298e-01,9.204067483164540819e-01,9.213700259152645122e-01,9.220924380896211581e-01,9.225394353502166522e-01,9.226906709606591539e-01,9.225394353502169853e-01,9.220924380896201589e-01,9.213700259152669547e-01,9.204067483164575236e-01,9.192519607000109172e-01,9.179697970791463879e-01,9.166372629269893268e-01,9.153383748811326770e-01,9.141514324577706407e-01,9.131264502201603683e-01,9.122521863816230869e-01,9.114190688719154831e-01,9.103951117115441916e-01,9.088390194487927509e-01,9.063644049381612833e-01,9.026374146896318784e-01,8.974601635200383232e-01,8.907970609177383592e-01,8.827386384049334955e-01,8.734264461091774123e-01,8.628991499080709282e-01,8.533548704442649457e-01,8.430475755955830763e-01,8.318796203911588139e-01,8.199830996256468607e-01,8.074067367168165088e-01,7.941769662993364287e-01,7.803127254549598879e-01,7.658315654472619416e-01,7.507528616928358378e-01,7.350996777730055554e-01,7.188998590815819378e-01,7.021866180369658039e-01,6.849987483333778160e-01,6.673805493044533410e-01,6.493815143507579712e-01,6.310558244857011889e-01
5.517992911945822643e-01,5.688329618406924304e-01,5.857570735003569951e-01,6.025270199557452022e-01,6.191000135002692195e-01,6.354353556729311903e-01,6.514945325862573355e-01,6.672410711451921550e-01,6.826400649460278025e-01,6.976572281568050871e-01,7.122572337253446628e-01,7.264008504032004598e-01,7.400396646092951558e-01,7.531041366367089429e-01,7.654597031593913803e-01,7.768095339261865684e-01,7.895136018873779582e-01,8.008927927616796838e-01,8.110047679744532001e-01,8.197749020234105233e-01,8.272046610610050976e-01,8.334174835364459577e-01,8.386510592081490856e-01,8.432027586269593700e-01,8.473552540364646113e-01,8.513180568249121283e-01,8.552049281354255905e-01,8.590435682162542719e-01,8.628014986010807963e-01,8.664133445313322301e-01,8.698018749613675160e-01,8.728912638494729093e-01,8.756140480685608019e-01,8.779139591018947364e-01,8.797464570093014302e-01,8.810782023036894950e-01,8.818861990934517836e-01,8.821570045293387619e-01,8.818861990934522277e-01,8.810782023036881627e-01,8.797464570093028735e-01,8.779139591018958466e-01,8.756140480685619121e-01,8.728912638494746856e-01,8.698018749613664058e-01,8.664133445313292325e-01,8.628014986010835718e-01,8.590435682162539388e-01,8.552049281354259236e-01,8.513180568249114621e-01,8.473552540364669428e-01,8.432027586269608133e-01,8.386510592081461990e-01,8.334174835364458467e-01,8.272046610610070960e-01,8.197749020234103012e-01,8.110047679744515348e-01,8.008927927616785736e-01,7.895136018873769590e-01,7.768095339261863463e-01,7.654597031593916023e-01,7.531041366367068335e-01,7.400396646092934905e-01,7.264008504032015701e-01,7.122572337253438857e-01,6.976572281568044209e-01,6.826400649460289127e-01,6.672410711451931542e-01,6.514945325862580017e-01,6.354353556729321895e-01,6.191000135002694416e-01,6.025270199557454243e-01,5.857570735003579943e-01,5.688329618406899879e-01,5.517992911945829304e-01
4.826447476536481207e-01,4.982125542521758654e-01,5.138163604090033587e-01,5.294197557259829878e-01,5.449858255328521306e-01,5.604770642244356615e-01,5.758550966305634455e-01,5.910801260688354208e-01,6.061099894018262546e-01,6.208986299912108153e-01,6.353936452202082474e-01,6.495321061815997332e-01,6.632319302889214674e-01,6.763635769316211910e-01,6.882951034145561309e-01,7.018599173188916351e-01,7.140558628858354462e-01,7.250703488485190640e-01,7.349156295312573306e-01,7.436700643215768958e-01,7.514967279281157264e-01,7.586131993590455869e-01,7.652393543096790429e-01,7.715497312122115980e-01,7.776488406146598864e-01,7.835716980285001299e-01,7.893002406897204892e-01,7.947842373053635168e-01,7.999592624465566848e-01,8.047590636832682165e-01,8.091226395710733321e-01,8.129974712736813824e-01,8.163403886646979357e-01,8.191171896522119189e-01,8.213017340953424617e-01,8.228749294983186413e-01,8.238238285675150152e-01,8.241409443699477810e-01,8.238238285675122397e-01,8.228749294983198626e-01,8.213017340953434609e-01,8.191171896522103646e-01,8.163403886646962704e-01,8.129974712736851572e-01,8.091226395710743313e-01,8.047590636832688826e-01,7.999592624465566848e-01,7.947842373053627396e-01,7.893002406897196011e-01,7.835716980284992417e-01,7.776488406146597754e-01,7.715497312122108209e-01,7.652393543096827067e-01,7.586131993590460310e-01,7.514967279281168366e-01,7.436700643215754525e-01,7.349156295312605502e-01,7.250703488485218395e-01,7.140558628858362233e-01,7.018599173188926343e-01,6.882951034145550206e-01,6.763635769316214130e-01,6.632319302889222445e-01,6.495321061815984010e-01,6.353936452202076923e-01,6.208986299912105933e-01,6.061099894018240342e-01,5.910801260688345327e-01,5.758550966305625574e-01,5.604770642244343293e-01,5.449858255328535739e-01,5.294197557259807674e-01,5.138163604090028036e-01,4.982125542521771422e-01,4.826447476536475656e-01
4.237035885881575425e-01,4.378122716369521328e-01,4.520367841867105052e-01,4.663432886343338302e-01,4.806954916176018888e-01,4.950543047305753785e-01,5.093773129890140083e-01,5.236179711583930363e-01,5.377244171607663548e-01,5.516377270406184197e-01,5.652892193634072582e-01,5.785954051135866472e-01,5.914426437347143350e-01,6.035483380290780353e-01,6.162455998533925561e-01,6.282094563797164799e-01,6.391713879071125870e-01,6.492150812080103028e-01,6.584527289643812287e-01,6.670328006516687003e-01,6.751112563200107886e-01,6.828187332066810722e-01,6.902397795301458139e-01,6.974089680545723091e-01,7.043196916592530110e-01,7.109382259213787858e-01,7.172171867078238616e-01,7.231055820581163696e-01,7.285550454734623926e-01,7.335229984426460126e-01,7.379737599403538573e-01,7.418784698060281180e-01,7.452144316518996003e-01,7.479642488917290777e-01,7.501149625238944241e-01,7.516572960248439905e-01,7.525850540046207238e-01,7.528946910763575362e-01,7.525850540046195025e-01,7.516572960248452118e-01,7.501149625238976437e-01,7.479642488917316312e-01,7.452144316518989342e-01,7.418784698060294502e-01,7.379737599403469739e-01,7.335229984426460126e-01,7.285550454734638359e-01,7.231055820581189231e-01,7.172171867078248608e-01,7.109382259213818944e-01,7.043196916592511236e-01,6.974089680545715320e-01,6.902397795301483674e-01,6.828187332066829596e-01,6.751112563200115657e-01,6.670328006516714758e-01,6.584527289643808956e-01,6.492150812080086375e-01,6.391713879071109217e-01,6.282094563797172571e-01,6.162455998533922230e-01,6.035483380290772581e-01,5.914426437347162224e-01,5.785954051135857590e-01,5.652892193634051488e-01,5.516377270406169764e-01,5.377244171607654666e-01,5.236179711583931473e-01,5.093773129890135642e-01,4.950543047305744349e-01,4.806954916176019443e-01,4.663432886343338302e-01,4.520367841867113379e-01,4.378122716369522438e-01,4.237035885881585418e-01
3.731551065188391525e-01,3.855788793358799205e-01,3.981239723624248050e-01,4.107562848169902248e-01,4.234386173312484347e-01,4.361303075253625261e-01,4.487866984859364416e-01,4.613583995307938834e-01,4.737902976302546532e-01,4.860202147054815125e-01,4.979766381745566184e-01,5.095717885886168474e-01,5.206489747645015598e-01,5.318384149398766025e-01,5.427064147394563554e-01,5.528070911433072832e-01,5.622473282548152707e-01,5.711220421671117098e-01,5.795294925482654680e-01,5.875568980296639321e-01,5.952669190663792964e-01,6.026922357556875331e-01,6.098380786120567443e-01,6.166893225102684228e-01,6.232185837295975972e-01,6.293930891355996593e-01,6.351795106222273279e-01,6.405468608835248601e-01,6.454679157872388329e-01,6.499196688106533282e-01,6.538832244452005282e-01,6.573434118216346933e-01,6.602882939554488573e-01,6.627086730317854890e-01,6.645976443448966542e-01,6.659502234050663771e-01,6.667630554937089560e-01,6.670342095601712318e-01,6.667630554937088450e-01,6.659502234050657110e-01,6.645976443448949889e-01,6.627086730317882646e-01,6.602882939554470809e-01,6.573434118216345823e-01,6.538832244452004172e-01,6.499196688106535502e-01,6.454679157872392770e-01,6.405468608835273026e-01,6.351795106222285492e-01,6.293930891356012136e-01,6.232185837295960429e-01,6.166893225102699772e-01,6.098380786120555230e-01,6.026922357556872001e-01,5.952669190663815169e-01,5.875568980296630439e-01,5.795294925482640247e-01,5.711220421671118208e-01,5.622473282548153817e-01,5.528070911433066170e-01,5.427064147394560223e-01,5.318384149398758254e-01,5.206489747645008936e-01,5.095717885886165144e-01,4.979766381745558967e-01,4.860202147054805133e-01,4.737902976302557079e-01,4.613583995307948826e-01,4.487866984859362196e-01,4.361303075253639139e-01,4.234386173312476020e-01,4.107562848169905578e-01,3.981239723624259708e-01,3.855788793358806976e-01,3.731551065188383753e-01
3.235298784020990137e-01,3.336294354122161243e-01,3.438091668802627510e-01,3.540403163371146911e-01,3.642912736451187072e-01,3.745271525823721803e-01,3.847092698806813815e-01,3.947945546284086227e-01,4.047349069505409291e-01,4.144762747292080052e-01,4.239555380985071675e-01,4.330779425421551476e-01,4.420715638549145843e-01,4.510822428548811880e-01,4.595278171296629521e-01,4.675071480039036942e-01,4.750818219210453663e-01,4.823075378489767306e-01,4.892309065343454777e-01,4.958846760420995148e-01,5.022859834588105921e-01,5.084377389550343018e-01,5.143318661350942955e-01,5.199530439388770908e-01,5.252820520416882077e-01,5.302983296015735259e-01,5.349817083620266311e-01,5.393134544896701632e-01,5.432768030950720917e-01,5.468571549650225183e-01,5.500420676610010551e-01,5.528211343047373383e-01,5.551858115477183997e-01,5.571292350776876345e-01,5.586460454155456334e-01,5.597322368244850299e-01,5.603850361406633729e-01,5.606028148827015833e-01,5.603850361406620406e-01,5.597322368244849189e-01,5.586460454155434130e-01,5.571292350776916313e-01,5.551858115477201761e-01,5.528211343047350068e-01,5.500420676609998338e-01,5.468571549650219632e-01,5.432768030950717586e-01,5.393134544896699412e-01,5.349817083620266311e-01,5.302983296015727488e-01,5.252820520416897621e-01,5.199530439388769798e-01,5.143318661350934073e-01,5.084377389550356341e-01,5.022859834588113692e-01,4.958846760420986266e-01,4.892309065343481422e-01,4.823075378489792286e-01,4.750818219210444782e-01,4.675071480039028060e-01,4.595278171296631187e-01,4.510822428548811325e-01,4.420715638549165272e-01,4.330779425421550366e-01,4.239555380985057242e-01,4.144762747292077831e-01,4.047349069505410957e-01,3.947945546284086782e-01,3.847092698806810485e-01,3.745271525823723469e-01,3.642912736451182076e-01,3.540403163371153017e-01,3.438091668802625844e-01,3.336294354122166794e-01,3.235298784020994023e-01
2.738152587202419830e-01,2.814966437868982041e-01,2.892129392114293762e-01,2.969403206502774784e-01,3.046521645419030255e-01,3.123186531068318228e-01,3.199064169358581400e-01,3.273782724610557193e-01,3.346929558423027418e-01,3.418038098866263974e-01,3.486485052880516355e-01,3.552009537959456842e-01,3.619984412480479752e-01,3.683392480971495742e-01,3.743295038492134852e-01,3.800142744327353328e-01,3.854329236468659881e-01,3.906204115412873490e-01,3.956045168934166356e-01,4.004038192119006578e-01,4.050273381963221953e-01,4.094755754783549473e-01,4.137423487666919142e-01,4.178168415701269400e-01,4.216854803523921724e-01,4.253334506371446722e-01,4.287458097564824100e-01,4.319082364959807574e-01,4.348074914119531287e-01,4.374316655057539083e-01,4.397702847000564685e-01,4.418143228442893977e-01,4.435561617552331026e-01,4.449895250600015006e-01,4.461094037398013468e-01,4.469119849511123399e-01,4.473945913796765761e-01,4.475556355171040890e-01,4.473945913796767426e-01,4.469119849511112852e-01,4.461094037398032897e-01,4.449895250600021113e-01,4.435561617552343794e-01,4.418143228442897308e-01,4.397702847000546922e-01,4.374316655057546854e-01,4.348074914119542944e-01,4.319082364959788700e-01,4.287458097564826875e-01,4.253334506371426738e-01,4.216854803523914508e-01,4.178168415701290495e-01,4.137423487666915811e-01,4.094755754783540036e-01,4.050273381963223618e-01,4.004038192119003803e-01,3.956045168934187450e-01,3.906204115412869049e-01,3.854329236468656550e-01,3.800142744327351108e-01,3.743295038492124860e-01,3.683392480971491856e-01,3.619984412480479752e-01,3.552009537959434082e-01,3.486485052880518021e-01,3.418038098866256203e-01,3.346929558423016871e-01,3.273782724610552752e-01,3.199064169358584730e-01,3.123186531068313787e-01,3.046521645419028590e-01,2.969403206502779224e-01,2.892129392114291542e-01,2.814966437868980931e-01,2.738152587202418720e-01
