4.172930556974973060e-01
4.369682892308626720e-01
4.546467324684534961e-01
4.665069828307620292e-01
4.642083398044662967e-01
4.248660647638204946e-01
2.795232536462554651e-01
2.548535936111927525e-01
8.738377016427415489e-01
9.577845470031469688e-01
9.762546792179376265e-01
9.896846910004405418e-01
9.987920454260688086e-01
1.000000000000000000e+00
9.909736133486534149e-01
9.695368183123036498e-01
9.357183245775571034e-01
8.896319065523462521e-01
8.330257417555188004e-01
7.678942404411702727e-01
6.960335415807012982e-01
6.191524819084985864e-01
5.379113393663149667e-01
4.527232291179097978e-01
3.626232724150939002e-01
2.679673085057158177e-01
1.767197798868469505e-01
1.220130624765772553e-01
1.516607332441363698e-01
2.243402439300412055e-01
2.660575959707549565e-01
2.648998089097663877e-01
2.411079178984597282e-01
2.100848098478254045e-01
1.785228897544427207e-01
1.489672764507412317e-01
1.222105005262123512e-01
9.850316030386606359e-02
7.779915921301092108e-02
5.998565933730155841e-02
4.489867055134702523e-02
3.235851892181881850e-02
2.218720410164413265e-02
1.417854194533915181e-02
8.160517435925785865e-03
3.922491718708728120e-03
1.263839007667618385e-03
0.000000000000000000e+00
2.205082055775621724e-04
1.554637084786562309e-03
3.841483907284997269e-03
6.943674230702507819e-03
1.072912559909402173e-02
1.507476268639684758e-02
1.986543734423310004e-02
2.500687162825569049e-02
3.041029874870643593e-02
3.600277937296263858e-02
4.171979894281174772e-02
4.750558388434387991e-02
5.331412450010909049e-02
5.909969100425947058e-02
6.484155950766032350e-02
7.050360387143504715e-02
7.606889467545782657e-02
8.152433758012853082e-02
8.686374399308453842e-02
9.206437586292440245e-02
9.713117152008582389e-02
1.020559264205328637e-01
1.068341155358448896e-01
1.114728118271365309e-01
1.159644635297111953e-01
1.203198372681366229e-01
1.245332166414824249e-01
1.286172682129941292e-01
1.325667733126433823e-01
1.363898147243265968e-01
1.400905906822736136e-01
1.436737530027591969e-01
1.471373587604510313e-01
1.504901357998491562e-01
1.537349940578166263e-01
1.568749707789595105e-01
1.599068188890500619e-01
1.628387511803940368e-01
1.656678618913342838e-01
1.684096556113546528e-01
1.710521173731959776e-01
1.735960129445243416e-01
1.760491436914464747e-01
1.784113099855705598e-01
1.806975278163799881e-01
1.829315442817682491e-01
1.851622881567990264e-01
1.874890199891186271e-01
1.900982841102960841e-01
1.933110967061691665e-01
1.975716253034283665e-01
2.031916457495458461e-01
2.098202334910515277e-01
2.162902985749986240e-01
2.214630628355352127e-01
2.251409960956954892e-01
2.277457032719971963e-01
2.297764128433323338e-01
2.315471516367522131e-01
2.332360411845959824e-01
2.349254571633100364e-01
2.366540517793622178e-01
2.384255822251648005e-01
2.402503011115344755e-01
2.421199768239078731e-01
2.440320981636583952e-01
2.459821409281705840e-01
2.479510641204016319e-01
2.499525563472790313e-01
2.519960104586440597e-01
2.540706570349450244e-01
2.561611743871650693e-01
2.582605576210872944e-01
2.603851770294549617e-01
2.625296791455017376e-01
2.646899182350770374e-01
2.668735806921674336e-01
