nan,0.000000000000000000e+00
5.000000000000000000e-01,5.836868710162181895e-01
5.026800670016750017e-01,5.793269651606590687e-01
5.053601340033501144e-01,5.742833547899696134e-01
5.080402010050251160e-01,5.685484209192459559e-01
5.107202680067001177e-01,5.620969396703233700e-01
5.134003350083752304e-01,5.549527229059270095e-01
5.160804020100502321e-01,5.470998637702002565e-01
5.187604690117253448e-01,5.385156920407548897e-01
5.214405360134003464e-01,5.292309786646480774e-01
5.241206030150753481e-01,5.192512137705345143e-01
5.268006700167504608e-01,5.085771535870112769e-01
5.294807370184254625e-01,4.972303924830744348e-01
5.321608040201004641e-01,4.852881176343727954e-01
5.348408710217755768e-01,4.727951533579325960e-01
5.375209380234505785e-01,4.598422684536488392e-01
5.402010050251255802e-01,4.465658321071371839e-01
5.428810720268006929e-01,4.331262842883240594e-01
5.455611390284756945e-01,4.196928536502461671e-01
5.482412060301508072e-01,4.064678128528777523e-01
5.509212730318258089e-01,3.936396886272015005e-01
5.536013400335008106e-01,3.814049374588532326e-01
5.562814070351759232e-01,3.698674107895339458e-01
5.589614740368509249e-01,3.590805875740478159e-01
5.616415410385259266e-01,3.490215174665569076e-01
5.643216080402010393e-01,3.395862462192179021e-01
5.670016750418760410e-01,3.305855715236226122e-01
5.696817420435511536e-01,3.218333534656825368e-01
5.723618090452261553e-01,3.131306999203330443e-01
5.750418760469011570e-01,3.042946040424838183e-01
5.777219430485762697e-01,2.951871376198888508e-01
5.804020100502512713e-01,2.857325532959967829e-01
5.830820770519262730e-01,2.758850131862071731e-01
5.857621440536013857e-01,2.656621115005472489e-01
5.884422110552763874e-01,2.551087213551363475e-01
5.911222780569513890e-01,2.443134500939119769e-01
5.938023450586265017e-01,2.333905865735323437e-01
5.964824120603015034e-01,2.224870741502739668e-01
5.991624790619766161e-01,2.117855353273966346e-01
6.018425460636516178e-01,2.014928735002282645e-01
6.045226130653266194e-01,1.918752268358733803e-01
6.072026800670017321e-01,1.832261188260001505e-01
6.098827470686767338e-01,1.759421677040197973e-01
6.125628140703517355e-01,1.704894781322397190e-01
6.152428810720268482e-01,1.674002696180292571e-01
6.179229480737018498e-01,1.673374023350722439e-01
6.206030150753769625e-01,1.711283758604565941e-01
6.232830820770519642e-01,1.793478802429610275e-01
6.259631490787269659e-01,1.923697576446537771e-01
6.286432160804020786e-01,2.097376101882120203e-01
6.313232830820770802e-01,2.287246645579818216e-01
6.340033500837520819e-01,2.447388673328329822e-01
6.366834170854271946e-01,2.527661600540213604e-01
6.393634840871021963e-01,2.524432593564441274e-01
6.420435510887771979e-01,2.432068761648539523e-01
6.447236180904523106e-01,2.351467824920729088e-01
6.474036850921273123e-01,2.308043222823350782e-01
6.500837520938023140e-01,2.160002893772645649e-01
6.527638190954774267e-01,1.876583526308818750e-01
6.554438860971524283e-01,1.536455697323200753e-01
6.581239530988275410e-01,1.202903306944429207e-01
6.608040201005025427e-01,9.236553174441228253e-02
6.634840871021776554e-01,7.389776662536422236e-02
6.661641541038526571e-01,6.896563508234174189e-02
6.688442211055276587e-01,8.190287825582473480e-02
6.715242881072027714e-01,1.149160084547660859e-01
6.742043551088777731e-01,1.626231189018454426e-01
6.768844221105527748e-01,2.103276412647189508e-01
6.795644891122278874e-01,2.401761396604571719e-01
6.822445561139028891e-01,2.556973433839642151e-01
6.849246231155778908e-01,2.736088709696662957e-01
6.876046901172530035e-01,2.753029985002263258e-01
6.902847571189280051e-01,2.500664164760156849e-01
6.929648241206030068e-01,2.133589689302160253e-01
6.956448911222781195e-01,1.766922699947375552e-01
6.983249581239531212e-01,1.440699847069732698e-01
7.010050251256281229e-01,1.164866565595212566e-01
7.036850921273032355e-01,9.387178658760020333e-02
7.063651591289782372e-01,7.567155738160795397e-02
7.090452261306533499e-01,6.134945905579450992e-02
7.117252931323283516e-01,5.040919100930971869e-02
7.144053601340034643e-01,4.237461529000254024e-02
7.170854271356784659e-01,3.686305568481558492e-02
7.197654941373534676e-01,3.354599209639565205e-02
7.224455611390285803e-01,3.211959439656964649e-02
7.251256281407035820e-01,3.232753605885079623e-02
7.278056951423785836e-01,3.395005201905263587e-02
7.304857621440536963e-01,3.677132123388298507e-02
7.331658291457286980e-01,4.060223963844696721e-02
7.358458961474036997e-01,4.531920221337958077e-02
7.385259631490788124e-01,5.078073052594227199e-02
7.412060301507538140e-01,5.688759113325198707e-02
7.438860971524288157e-01,6.352452771297534273e-02
7.465661641541039284e-01,7.062158553229000435e-02
7.492462311557789301e-01,7.807837715162013748e-02
7.519262981574539317e-01,8.584497726770945469e-02
7.546063651591290444e-01,9.384614089631568290e-02
7.572864321608040461e-01,1.020272058248231778e-01
7.599664991624790478e-01,1.103421549295542231e-01
7.626465661641541605e-01,1.187432352341539071e-01
7.653266331658292732e-01,1.271956554487105873e-01
7.680067001675041638e-01,1.356654552958378168e-01
7.706867671691792765e-01,1.441240423406429383e-01
7.733668341708543892e-01,1.525496243228591786e-01
7.760469011725293909e-01,1.609165462070998864e-01
7.787269681742043925e-01,1.692032374126342387e-01
7.814070351758795052e-01,1.773882994567344829e-01
7.840871021775545069e-01,1.854792629744965726e-01
7.867671691792295086e-01,1.934338870051947323e-01
7.894472361809046212e-01,2.012559980290392625e-01
7.921273031825796229e-01,2.089414501314705574e-01
7.948073701842546246e-01,2.164786622955452711e-01
7.974874371859297373e-01,2.238555700137659366e-01
8.001675041876047390e-01,2.310758647058131776e-01
8.028475711892797406e-01,2.381536888431905474e-01
8.055276381909548533e-01,2.450753733077478402e-01
8.082077051926298550e-01,2.518200526969872621e-01
8.108877721943048567e-01,2.583997368608690337e-01
8.135678391959799693e-01,2.648261840605898310e-01
