nan,-5.000000000000000000e+00,-4.795918367346938993e+00,-4.591836734693877986e+00,-4.387755102040816091e+00,-4.183673469387755084e+00,-3.979591836734694077e+00,-3.775510204081632626e+00,-3.571428571428571175e+00,-3.367346938775510168e+00,-3.163265306122449161e+00,-2.959183673469387710e+00,-2.755102040816326259e+00,-2.551020408163265252e+00,-2.346938775510204245e+00,-2.142857142857142794e+00,-1.938775510204081343e+00,-1.734693877551020336e+00,-1.530612244897959329e+00,-1.326530612244897878e+00,-1.122448979591836427e+00,-9.183673469387754196e-01,-7.142857142857144126e-01,-5.102040816326525174e-01,-3.061224489795915105e-01,-1.020408163265305035e-01,1.020408163265305035e-01,3.061224489795915105e-01,5.102040816326534056e-01,7.142857142857144126e-01,9.183673469387754196e-01,1.122448979591837315e+00,1.326530612244898322e+00,1.530612244897959329e+00,1.734693877551020336e+00,1.938775510204081343e+00,2.142857142857143238e+00,2.346938775510204245e+00,2.551020408163265252e+00,2.755102040816327147e+00,2.959183673469388154e+00,3.163265306122449161e+00,3.367346938775510168e+00,3.571428571428571175e+00,3.775510204081632182e+00,3.979591836734694965e+00,4.183673469387755972e+00,4.387755102040816979e+00,4.591836734693877986e+00,4.795918367346938993e+00,5.000000000000000000e+00
5.636363636363636020e-01,1.117928578370796650e-01,1.085527591691370780e-01,1.058073526652503482e-01,1.034996387783844035e-01,1.015772003221565717e-01,9.999206268550575594e-02,9.870050860111412305e-02,9.766286150436882807e-02,9.684324920063951125e-02,9.620935741104245931e-02,9.573218084447659981e-02,9.538577776979573208e-02,9.514703263832999247e-02,9.499543012170801048e-02,9.491284296300306345e-02,9.488333526647187155e-02,9.489298224707076734e-02,9.492970700066434564e-02,9.498313451610905511e-02,9.504446291027897342e-02,9.510635170821141182e-02,9.516282689697883046e-02,9.520920244015680656e-02,9.524201793849540465e-02,9.525899215210595350e-02,9.525899215210566207e-02,9.524201793849473852e-02,9.520920244015633471e-02,9.516282689697894148e-02,9.510635170821124529e-02,9.504446291027868199e-02,9.498313451610927716e-02,9.492970700066419298e-02,9.489298224707078122e-02,9.488333526647216298e-02,9.491284296300296630e-02,9.499543012170776068e-02,9.514703263832999247e-02,9.538577776979567657e-02,9.573218084447653042e-02,9.620935741104227890e-02,9.684324920063933084e-02,9.766286150436859215e-02,9.870050860111449775e-02,9.999206268550570043e-02,1.015772003221564190e-01,1.034996387783842509e-01,1.058073526652500707e-01,1.085527591691366894e-01,1.117928578370795123e-01
5.732220160791589025e-01,1.282097710800928769e-01,1.234868491090169579e-01,1.193355374681496495e-01,1.157000965041373869e-01,1.125284267028605623e-01,1.097721021027465577e-01,1.073863415725926501e-01,1.053299312136141141e-01,1.035651097278442734e-01,1.020574270753437929e-01,1.007755852284022979e-01,9.969126839412546792e-02,9.877896876167963081e-02,9.801581266057984854e-02,9.738139100025805517e-02,9.685759699691265379e-02,9.642847347284771997e-02,9.608007142375273035e-02,9.580032107620943538e-02,9.557891628617389002e-02,9.540721284455895568e-02,9.527814104451702570e-02,9.518613271384668284e-02,9.512706281375789275e-02,9.509820564165943901e-02,9.509820564165960555e-02,9.512706281375792050e-02,9.518613271384659957e-02,9.527814104451683141e-02,9.540721284455944140e-02,9.557891628617355695e-02,9.580032107620965742e-02,9.608007142375286913e-02,9.642847347284785875e-02,9.685759699691272318e-02,9.738139100025848538e-02,9.801581266057984854e-02,9.877896876167993612e-02,9.969126839412542629e-02,1.007755852284019926e-01,1.020574270753436957e-01,1.035651097278440513e-01,1.053299312136135868e-01,1.073863415725930248e-01,1.097721021027464744e-01,1.125284267028610341e-01,1.157000965041370955e-01,1.193355374681492470e-01,1.234868491090169301e-01,1.282097710800927937e-01
5.828076685219542030e-01,1.482362440768856260e-01,1.421946783845677298e-01,1.367778776452528711e-01,1.319336821925280179e-01,1.276125764526434836e-01,1.237678575937605496e-01,1.203557366705739207e-01,1.173353827723544740e-01,1.146689203109193533e-01,1.123213888878019928e-01,1.102606742902965120e-01,1.084574181849649460e-01,1.068849130782465878e-01,1.055189881479240144e-01,1.043378906495895236e-01,1.033221667881851907e-01,1.024545452253821098e-01,1.017198257707479375e-01,1.011047752751199486e-01,1.005980323018918349e-01,1.001900217876059013e-01,9.987288060796251088e-02,9.964039472941718656e-02,9.948794844036017160e-02,9.941248601013903674e-02,9.941248601013846775e-02,9.948794844036047691e-02,9.964039472941731146e-02,9.987288060796231659e-02,1.001900217876062482e-01,1.005980323018917932e-01,1.011047752751201845e-01,1.017198257707481457e-01,1.024545452253823041e-01,1.033221667881851491e-01,1.043378906495897596e-01,1.055189881479236258e-01,1.068849130782462131e-01,1.084574181849650432e-01,1.102606742902965814e-01,1.123213888878023536e-01,1.146689203109190619e-01,1.173353827723548071e-01,1.203557366705737680e-01,1.237678575937608411e-01,1.276125764526435113e-01,1.319336821925279069e-01,1.367778776452532319e-01,1.421946783845676188e-01,1.482362440768856260e-01
5.923933209647495035e-01,1.704768049654379336e-01,1.633143711117654440e-01,1.568085212423769859e-01,1.509120936508203392e-01,1.455796500912344971e-01,1.407677329900053897e-01,1.364350591482409725e-01,1.325426566755123492e-01,1.290539524844496466e-01,1.259348177949848602e-01,1.231535788811993076e-01,1.206809998529347616e-01,1.184902436855178043e-01,1.165568170608894671e-01,1.148585039115060380e-01,1.133752918995027947e-01,1.120892954413331699e-01,1.109846783166536788e-01,1.100475783871459612e-01,1.092660364985925531e-01,1.086299312465700967e-01,1.081309209487805595e-01,1.077623938799375514e-01,1.075194275817157458e-01,1.073987578536477611e-01,1.073987578536474141e-01,1.075194275817157041e-01,1.077623938799376763e-01,1.081309209487810313e-01,1.086299312465697636e-01,1.092660364985927196e-01,1.100475783871457253e-01,1.109846783166536510e-01,1.120892954413334891e-01,1.133752918995031694e-01,1.148585039115062462e-01,1.165568170608895088e-01,1.184902436855173324e-01,1.206809998529352196e-01,1.231535788812001403e-01,1.259348177949846381e-01,1.290539524844494801e-01,1.325426566755122104e-01,1.364350591482408614e-01,1.407677329900054730e-01,1.455796500912345803e-01,1.509120936508199784e-01,1.568085212423767916e-01,1.633143711117658881e-01,1.704768049654383222e-01
6.019789734075448040e-01,1.937772212652442982e-01,1.856999754657760182e-01,1.782936652488796014e-01,1.715167520943527701e-01,1.653286509359166712e-01,1.596900312655473442e-01,1.545630650885859714e-01,1.499116244865787428e-01,1.457014328962069616e-01,1.419001750226476233e-01,1.384775706973777332e-01,1.354054180693958498e-01,1.326576113731125772e-01,1.302101382176119038e-01,1.280410609474670891e-01,1.261304861787704568e-01,1.244605261481646213e-01,1.230152550509187176e-01,1.217806631022914088e-01,1.207446106444631656e-01,1.198967842444348952e-01,1.192286563881022748e-01,1.187334500714228580e-01,1.184061093182987301e-01,1.182432764124886210e-01,1.182432764124887181e-01,1.184061093182983415e-01,1.187334500714224000e-01,1.192286563881023442e-01,1.198967842444348675e-01,1.207446106444631101e-01,1.217806631022917974e-01,1.230152550509190229e-01,1.244605261481645242e-01,1.261304861787705123e-01,1.280410609474672834e-01,1.302101382176117927e-01,1.326576113731125495e-01,1.354054180693959886e-01,1.384775706973780107e-01,1.419001750226480951e-01,1.457014328962072114e-01,1.499116244865792147e-01,1.545630650885867763e-01,1.596900312655478160e-01,1.653286509359173095e-01,1.715167520943525203e-01,1.782936652488793794e-01,1.856999754657757962e-01,1.937772212652447423e-01
6.115646258503401045e-01,2.171983421285882121e-01,2.084034356540645783e-01,2.002805286480371927e-01,1.927937351668419230e-01,1.859075328717026965e-01,1.795870709624521611e-01,1.737984388532713420e-01,1.685088946381110564e-01,1.636870542951210372e-01,1.593030439164881129e-01,1.553286181311633318e-01,1.517372484084783257e-01,1.485041851730493634e-01,1.456064976955608881e-01,1.430230956080238147e-01,1.407347356730487276e-01,1.387240171517130638e-01,1.369753687926392738e-01,1.354750301270891688e-01,1.342110294167694340e-01,1.331731602726609898e-01,1.323529586511063560e-01,1.317436816405042344e-01,1.313402891792431193e-01,1.311394295916716302e-01,1.311394295916717412e-01,1.313402891792430360e-01,1.317436816405042899e-01,1.323529586511064948e-01,1.331731602726612118e-01,1.342110294167694340e-01,1.354750301270893631e-01,1.369753687926389962e-01,1.387240171517131193e-01,1.407347356730485333e-01,1.430230956080239535e-01,1.456064976955604440e-01,1.485041851730495022e-01,1.517372484084781037e-01,1.553286181311639425e-01,1.593030439164884460e-01,1.636870542951213425e-01,1.685088946381110842e-01,1.737984388532715363e-01,1.795870709624521055e-01,1.859075328717026687e-01,1.927937351668418675e-01,2.002805286480372482e-01,2.084034356540645228e-01,2.171983421285877680e-01
6.211502782931354050e-01,2.401058660431904801e-01,2.307705538640243415e-01,2.220989506369209221e-01,2.140604565924455194e-01,2.066244232825532323e-01,1.997604407726099873e-01,1.934386008568516890e-01,1.876297321097100124e-01,1.823056048711996502e-01,1.774391059831522122e-01,1.730043843433141104e-01,1.689769692124576117e-01,1.653338637710718984e-01,1.620536167422293450e-01,1.591163750314115721e-01,1.565039203291524739e-01,1.541996925167509191e-01,1.521888025399238675e-01,1.504580371944965467e-01,1.489958580206887928e-01,1.477923962420085446e-01,1.468394454209258904e-01,1.461304532427864789e-01,1.456605135855134348e-01,1.454263597872638425e-01,1.454263597872637870e-01,1.456605135855137123e-01,1.461304532427864789e-01,1.468394454209261957e-01,1.477923962420088222e-01,1.489958580206889038e-01,1.504580371944967965e-01,1.521888025399238398e-01,1.541996925167508081e-01,1.565039203291524184e-01,1.591163750314122938e-01,1.620536167422301499e-01,1.653338637710721482e-01,1.689769692124576117e-01,1.730043843433141659e-01,1.774391059831522399e-01,1.823056048711998167e-01,1.876297321097102899e-01,1.934386008568518001e-01,1.997604407726104869e-01,2.066244232825530103e-01,2.140604565924454916e-01,2.220989506369208111e-01,2.307705538640245357e-01,2.401058660431906189e-01
6.307359307359307055e-01,2.619651823167996607e-01,2.522429525881235701e-01,2.431699969776116854e-01,2.347204120761563484e-01,2.268679926289541571e-01,2.195864788248620969e-01,2.128497950002098682e-01,2.066322728044601709e-01,2.009088544457950098e-01,1.956552736333345976e-01,1.908482133571660355e-01,1.864654407800409031e-01,1.824859203264257435e-01,1.788899066064105758e-01,1.756590191565419456e-01,1.727763011614601996e-01,1.702262643772471939e-01,1.679949224407155661e-01,1.660698146440453271e-01,1.644400221015465957e-01,1.630961780506395009e-01,1.620304738244704723e-01,1.612366618176161170e-01,1.607100565451005381e-01,1.604475346724067164e-01,1.604475346724066331e-01,1.607100565451003160e-01,1.612366618176160615e-01,1.620304738244702780e-01,1.630961780506396397e-01,1.644400221015470398e-01,1.660698146440453826e-01,1.679949224407163433e-01,1.702262643772476658e-01,1.727763011614603383e-01,1.756590191565420289e-01,1.788899066064107701e-01,1.824859203264260210e-01,1.864654407800407920e-01,1.908482133571658412e-01,1.956552736333351250e-01,2.009088544457948988e-01,2.066322728044600876e-01,2.128497950002098682e-01,2.195864788248612087e-01,2.268679926289535465e-01,2.347204120761562096e-01,2.431699969776133785e-01,2.522429525881235701e-01,2.619651823168003824e-01
6.403215831787260059e-01,2.824748795397508672e-01,2.724940788041936290e-01,2.631444687395464999e-01,2.544041583585631150e-01,2.462508349708052435e-01,2.386619590605647545e-01,2.316149654853598139e-01,2.250874616290992891e-01,2.190574159685341471e-01,2.135033327396585745e-01,2.084044101307888919e-01,2.037406807674023990e-01,1.994931342614054692e-01,1.956438223338023141e-01,1.921759475354616331e-01,1.890739369287335880e-01,1.863235022897473947e-01,1.839116884780141181e-01,1.818269116220116721e-01,1.800589887078005991e-01,1.785991600492138898e-01,1.774401059761644139e-01,1.765759589124336892e-01,1.760023118335998504e-01,1.757162239052711128e-01,1.757162239052709740e-01,1.760023118335998782e-01,1.765759589124338003e-01,1.774401059761645527e-01,1.785991600492137787e-01,1.800589887078007101e-01,1.818269116220117831e-01,1.839116884780142291e-01,1.863235022897472559e-01,1.890739369287336158e-01,1.921759475354620494e-01,1.956438223338021198e-01,1.994931342614053305e-01,2.037406807674023990e-01,2.084044101307889196e-01,2.135033327396589353e-01,2.190574159685340916e-01,2.250874616290990948e-01,2.316149654853597029e-01,2.386619590605648655e-01,2.462508349708053268e-01,2.544041583585633370e-01,2.631444687395466664e-01,2.724940788041933515e-01,2.824748795397510337e-01
6.499072356215213064e-01,3.014523720844276555e-01,2.913177699712795610e-01,2.817944643761767787e-01,2.728638784557457786e-01,2.645070013840093992e-01,2.567045229340012003e-01,2.494369886897522259e-01,2.426849642955173081e-01,2.364292002555220540e-01,2.306507912514964564e-01,2.253313258790320961e-01,2.204530242161025777e-01,2.159988618053484966e-01,2.119526795179491607e-01,2.082992794221853461e-01,2.050245072470028851e-01,2.021153223458571346e-01,1.995598562592554026e-01,1.973474610710134469e-01,1.954687487745547514e-01,1.939156228288224371e-01,1.926813030028164953e-01,1.917603444945671365e-01,1.911486521734784005e-01,1.908434906412400656e-01,1.908434906412399823e-01,1.911486521734784561e-01,1.917603444945669422e-01,1.926813030028165230e-01,1.939156228288223260e-01,1.954687487745543351e-01,1.973474610710133359e-01,1.995598562592551528e-01,2.021153223458571346e-01,2.050245072470026353e-01,2.082992794221856514e-01,2.119526795179491330e-01,2.159988618053483300e-01,2.204530242161026610e-01,2.253313258790322349e-01,2.306507912514960679e-01,2.364292002555215266e-01,2.426849642955168918e-01,2.494369886897510880e-01,2.567045229340012003e-01,2.645070013840093992e-01,2.728638784557463892e-01,2.817944643761763346e-01,2.913177699712794499e-01,3.014523720844280996e-01
6.594928880643166069e-01,3.188124600037876011e-01,3.086079570149447004e-01,2.989943162805098198e-01,2.899556117240995601e-01,2.814755560689664038e-01,2.735375700610762073e-01,2.661248862331483389e-01,2.592206733981374800e-01,2.528081715265296792e-01,2.468708293788611230e-01,2.413924394027991693e-01,2.363572660845559281e-01,2.317501652579976312e-01,2.275566928909333320e-01,2.237632026418354403e-01,2.203569320560815337e-01,2.173260776855074072e-01,2.146598596990456909e-01,2.123485767310444583e-01,2.103836518087179031e-01,2.087576702287636532e-01,2.074644102300811088e-01,2.064988672466022412e-01,2.058572724312290603e-01,2.055371060265433758e-01,2.055371060265437089e-01,2.058572724312290048e-01,2.064988672466021857e-01,2.074644102300811088e-01,2.087576702287630981e-01,2.103836518087177920e-01,2.123485767310449024e-01,2.146598596990460239e-01,2.173260776855072407e-01,2.203569320560817835e-01,2.237632026418351350e-01,2.275566928909333042e-01,2.317501652579973814e-01,2.363572660845559004e-01,2.413924394027990306e-01,2.468708293788613450e-01,2.528081715265299567e-01,2.592206733981381461e-01,2.661248862331481724e-01,2.735375700610769290e-01,2.814755560689664593e-01,2.899556117240997821e-01,2.989943162805099863e-01,3.086079570149436457e-01,3.188124600037870460e-01
6.690785405071119074e-01,3.345309595263561975e-01,3.243227486151206151e-01,3.146852630780224147e-01,3.056046228467613202e-01,2.970667264849419231e-01,2.890572514111299784e-01,2.815617025457418099e-01,2.745654931875371463e-01,2.680540458717932673e-01,2.620129040138063359e-01,2.564278475218281783e-01,2.512850074287208968e-01,2.465709760530379879e-01,2.422729103404324402e-01,2.383786269178837791e-01,2.348766880651827760e-01,2.317564783096116299e-01,2.290082717126075418e-01,2.266232901676359657e-01,2.245937531882315763e-01,2.229129197522199402e-01,2.215751227975005511e-01,2.205757969488758019e-01,2.199115000044102597e-01,2.195799286323291133e-01,2.195799286323291688e-01,2.199115000044103430e-01,2.205757969488756354e-01,2.215751227975005788e-01,2.229129197522199679e-01,2.245937531882312155e-01,2.266232901676354383e-01,2.290082717126075140e-01,2.317564783096114911e-01,2.348766880651828315e-01,2.383786269178843620e-01,2.422729103404325512e-01,2.465709760530383488e-01,2.512850074287211743e-01,2.564278475218286224e-01,2.620129040138059473e-01,2.680540458717937669e-01,2.745654931875367577e-01,2.815617025457416434e-01,2.890572514111304780e-01,2.970667264849417011e-01,3.056046228467618753e-01,3.146852630780218041e-01,3.243227486151206151e-01,3.345309595263557534e-01
6.786641929499072079e-01,3.485534868968211963e-01,3.383936848180210677e-01,3.287852965477575662e-01,3.197159438737327553e-01,3.111732213837728467e-01,3.031446243859224343e-01,2.956175395741121315e-01,2.885792795309407022e-01,2.820171467481956129e-01,2.759185163347002701e-01,2.702709292670028574e-01,2.650621901242679046e-01,2.602804648762196971e-01,2.559143755637020567e-01,2.519530896999988001e-01,2.483864029840239795e-01,2.452048144974889043e-01,2.423995939917761855e-01,2.399628411844198506e-01,2.378875372024552570e-01,2.361675884492978605e-01,2.347978632486313888e-01,2.337742216460263756e-01,2.330935387373588852e-01,2.327537218515787210e-01,2.327537218515788042e-01,2.330935387373586909e-01,2.337742216460259315e-01,2.347978632486313888e-01,2.361675884492978605e-01,2.378875372024549795e-01,2.399628411844198783e-01,2.423995939917764075e-01,2.452048144974887378e-01,2.483864029840239518e-01,2.519530896999991332e-01,2.559143755637025008e-01,2.602804648762198636e-01,2.650621901242677381e-01,2.702709292670030239e-01,2.759185163347002701e-01,2.820171467481962235e-01,2.885792795309411463e-01,2.956175395741125200e-01,3.031446243859227674e-01,3.111732213837734018e-01,3.197159438737324777e-01,3.287852965477574552e-01,3.383936848180204571e-01,3.485534868968204192e-01
