nan,-5.000000000000000000e+00,-4.898989898989898784e+00,-4.797979797979797567e+00,-4.696969696969697239e+00,-4.595959595959596022e+00,-4.494949494949494806e+00,-4.393939393939393590e+00,-4.292929292929293261e+00,-4.191919191919192045e+00,-4.090909090909090828e+00,-3.989898989898989612e+00,-3.888888888888888840e+00,-3.787878787878788067e+00,-3.686868686868686851e+00,-3.585858585858585634e+00,-3.484848484848484862e+00,-3.383838383838384090e+00,-3.282828282828282873e+00,-3.181818181818181657e+00,-3.080808080808080884e+00,-2.979797979797979668e+00,-2.878787878787878896e+00,-2.777777777777777679e+00,-2.676767676767676907e+00,-2.575757575757575690e+00,-2.474747474747474918e+00,-2.373737373737373701e+00,-2.272727272727272929e+00,-2.171717171717171713e+00,-2.070707070707070940e+00,-1.969696969696969724e+00,-1.868686868686868952e+00,-1.767676767676767735e+00,-1.666666666666666519e+00,-1.565656565656565746e+00,-1.464646464646464530e+00,-1.363636363636363757e+00,-1.262626262626262541e+00,-1.161616161616161769e+00,-1.060606060606060552e+00,-9.595959595959593358e-01,-8.585858585858590075e-01,-7.575757575757577911e-01,-6.565656565656565746e-01,-5.555555555555553582e-01,-4.545454545454550299e-01,-3.535353535353538135e-01,-2.525252525252525970e-01,-1.515151515151513806e-01,-5.050505050505016413e-02,5.050505050505016413e-02,1.515151515151513806e-01,2.525252525252525970e-01,3.535353535353538135e-01,4.545454545454541417e-01,5.555555555555553582e-01,6.565656565656565746e-01,7.575757575757577911e-01,8.585858585858581193e-01,9.595959595959593358e-01,1.060606060606060552e+00,1.161616161616161769e+00,1.262626262626262097e+00,1.363636363636363313e+00,1.464646464646464530e+00,1.565656565656565746e+00,1.666666666666666963e+00,1.767676767676767291e+00,1.868686868686868507e+00,1.969696969696969724e+00,2.070707070707070940e+00,2.171717171717171269e+00,2.272727272727272485e+00,2.373737373737373701e+00,2.474747474747474918e+00,2.575757575757575246e+00,2.676767676767676463e+00,2.777777777777777679e+00,2.878787878787878896e+00,2.979797979797979224e+00,3.080808080808081328e+00,3.181818181818181657e+00,3.282828282828281985e+00,3.383838383838384090e+00,3.484848484848484418e+00,3.585858585858586522e+00,3.686868686868686851e+00,3.787878787878787179e+00,3.888888888888889284e+00,3.989898989898989612e+00,4.090909090909089940e+00,4.191919191919192045e+00,4.292929292929292373e+00,4.393939393939394478e+00,4.494949494949494806e+00,4.595959595959595134e+00,4.696969696969697239e+00,4.797979797979797567e+00,4.898989898989899672e+00,5.000000000000000000e+00
5.636363636363636020e-01,4.984828604519265793e-01,4.990883245882963282e-01,4.998805031161403511e-01,5.008711178478068016e-01,5.020645647405259648e-01,5.034568157380445719e-01,5.050352380149037979e-01,5.067792749342434622e-01,5.086618157921632966e-01,5.106510043352399109e-01,5.127122111648053648e-01,5.148099203726974604e-01,5.169093418960702957e-01,5.189776382527809817e-01,5.209847288913065366e-01,5.229036946253041718e-01,5.247108430854510175e-01,5.263855144840307032e-01,5.279097096309421921e-01,5.292676147616508509e-01,5.304450856620888111e-01,5.314291409010477585e-01,5.322075033889296369e-01,5.327682224210511519e-01,5.330994053560875745e-01,5.331890889790643628e-01,5.330252847058833954e-01,5.325962377868798114e-01,5.318909463730009390e-01,5.308999882665502712e-01,5.296166962606486672e-01,5.280387002439985711e-01,5.261698076379690558e-01,5.240221162586079506e-01,5.216181440007536807e-01,5.189926289991082520e-01,5.161935332162558288e-01,5.132817255586035188e-01,5.103288946823593131e-01,5.074134989854998112e-01,5.046149974534941407e-01,5.020071244730649473e-01,4.996513949770857721e-01,4.975921583915958735e-01,4.958542547988766813e-01,4.944437140321636948e-01,4.933510727845878963e-01,4.925528124437416611e-01,4.920444862646017881e-01,4.917957160287773077e-01,4.917957160287762530e-01,4.920444862646040640e-01,4.925528124437406619e-01,4.933510727845877852e-01,4.944437140321643609e-01,4.958542547988754601e-01,4.975921583915967616e-01,4.996513949770863272e-01,5.020071244730649473e-01,5.046149974534956950e-01,5.074134989855009215e-01,5.103288946823610894e-01,5.132817255586032967e-01,5.161935332162567169e-01,5.189926289991083630e-01,5.216181440007527925e-01,5.240221162586076176e-01,5.261698076379690558e-01,5.280387002439986821e-01,5.296166962606482231e-01,5.308999882665477177e-01,5.318909463730007170e-01,5.325962377868791453e-01,5.330252847058843946e-01,5.331890889790651400e-01,5.330994053560882406e-01,5.327682224210502637e-01,5.322075033889297480e-01,5.314291409010484246e-01,5.304450856620887000e-01,5.292676147616518501e-01,5.279097096309414150e-01,5.263855144840311473e-01,5.247108430854511285e-01,5.229036946253057261e-01,5.209847288913075358e-01,5.189776382527810927e-01,5.169093418960707398e-01,5.148099203726957951e-01,5.127122111648060310e-01,5.106510043352399109e-01,5.086618157921631855e-01,5.067792749342439063e-01,5.050352380149052411e-01,5.034568157380444609e-01,5.020645647405269640e-01,5.008711178478083559e-01,4.998805031161399626e-01,4.990883245882964392e-01,4.984828604519277451e-01
5.683807774716865824e-01,4.664257915062386961e-01,4.675739800070861096e-01,4.689371451546429093e-01,4.705036245578358978e-01,4.722567425073488367e-01,4.741745994216000071e-01,4.762304695522504017e-01,4.783937138452843407e-01,4.806310443936984145e-01,4.829079490170574696e-01,4.851900934166107904e-01,4.874445542569405543e-01,4.896407868092213511e-01,4.917512831762720915e-01,4.937519222695227472e-01,4.956220454401378261e-01,4.973443107562424137e-01,4.989043860069349301e-01,5.002905387498127743e-01,5.014931745862789558e-01,5.025043654066673193e-01,5.033173998757259904e-01,5.039263803851686818e-01,5.043258848428712193e-01,5.045107082383969432e-01,5.044756978106268441e-01,5.042156964834975108e-01,5.037256114519819139e-01,5.030006275524560033e-01,5.020365871348736464e-01,5.008305578622942456e-01,4.993816048796882456e-01,4.976917712213280165e-01,4.957672470271822784e-01,4.936196716165339171e-01,4.912674624813255786e-01,4.887370061626464812e-01,4.860634891929641599e-01,4.832911125787220930e-01,4.804724465055330573e-01,4.776667671444235763e-01,4.749373833803479661e-01,4.723481864759165316e-01,4.699598804185290968e-01,4.678264797422992949e-01,4.659925037958593252e-01,4.644869526640513224e-01,4.633593795593032305e-01,4.626032741864860021e-01,4.622238323775960112e-01,4.622238323775990643e-01,4.626032741864851694e-01,4.633593795593037856e-01,4.644869526640513224e-01,4.659925037958594363e-01,4.678264797422999055e-01,4.699598804185303735e-01,4.723481864759166982e-01,4.749373833803485212e-01,4.776667671444235763e-01,4.804724465055343341e-01,4.832911125787209827e-01,4.860634891929633272e-01,4.887370061626458706e-01,4.912674624813272439e-01,4.936196716165346388e-01,4.957672470271826670e-01,4.976917712213289047e-01,4.993816048796884677e-01,5.008305578622934684e-01,5.020365871348724252e-01,5.030006275524564474e-01,5.037256114519826911e-01,5.042156964834980659e-01,5.044756978106280654e-01,5.045107082383969432e-01,5.043258848428716634e-01,5.039263803851712353e-01,5.033173998757259904e-01,5.025043654066684296e-01,5.014931745862761803e-01,5.002905387498129963e-01,4.989043860069357073e-01,4.973443107562422472e-01,4.956220454401375486e-01,4.937519222695226917e-01,4.917512831762730352e-01,4.896407868092197968e-01,4.874445542569405543e-01,4.851900934166111790e-01,4.829079490170572475e-01,4.806310443936980814e-01,4.783937138452853954e-01,4.762304695522490139e-01,4.741745994216007842e-01,4.722567425073482261e-01,4.705036245578381182e-01,4.689371451546445746e-01,4.675739800070830565e-01,4.664257915062407500e-01
5.731251913070094517e-01,4.346423788011250511e-01,4.361063794310677255e-01,4.378045109919289080e-01,4.397076739619416030e-01,4.417835337899098658e-01,4.439970637694951039e-01,4.463113091386997078e-01,4.486883531517738000e-01,4.510903966884373673e-01,4.534808398503452076e-01,4.558252600643714625e-01,4.580922056521195551e-01,4.602537569105828452e-01,4.622858402701459646e-01,4.641683092720609860e-01,4.658848259275161774e-01,4.674225869194016947e-01,4.687719422397957914e-01,4.699259512666868477e-01,4.708799152148690492e-01,4.716309173288279477e-01,4.721773946128179911e-01,4.725187582840754685e-01,4.726550749952365127e-01,4.725868173594303112e-01,4.723146903425964882e-01,4.718395394227984929e-01,4.711623467088982276e-01,4.702843220225415011e-01,4.692070967326201214e-01,4.679330282095451876e-01,4.664656212891344911e-01,4.648100690861928230e-01,4.629739077543190695e-01,4.609677673112065333e-01,4.588061828319617841e-01,4.565084075390539176e-01,4.540991436456829344e-01,4.516090825978993917e-01,4.490751304030820568e-01,4.465401942840332983e-01,4.440524308793398767e-01,4.416639034087996851e-01,4.394286426411447843e-01,4.373999961672892511e-01,4.356225309597452910e-01,4.341793580281371190e-01,4.330653987866271426e-01,4.323075314352591292e-01,4.319239650377026396e-01,4.319239650377051376e-01,4.323075314352597953e-01,4.330653987866288079e-01,4.341793580281387843e-01,4.356225309597462902e-01,4.373999961672888626e-01,4.394286426411432855e-01,4.416639034087997406e-01,4.440524308793388220e-01,4.465401942840349081e-01,4.490751304030793922e-01,4.516090825979004464e-01,4.540991436456816022e-01,4.565084075390560825e-01,4.588061828319609514e-01,4.609677673112079210e-01,4.629739077543185699e-01,4.648100690861916573e-01,4.664656212891331588e-01,4.679330282095422455e-01,4.692070967326212316e-01,4.702843220225405574e-01,4.711623467088988382e-01,4.718395394227977158e-01,4.723146903425973209e-01,4.725868173594305333e-01,4.726550749952370123e-01,4.725187582840750800e-01,4.721773946128174915e-01,4.716309173288286138e-01,4.708799152148709921e-01,4.699259512666879579e-01,4.687719422397981783e-01,4.674225869193994187e-01,4.658848259275174541e-01,4.641683092720623738e-01,4.622858402701462976e-01,4.602537569105840665e-01,4.580922056521184449e-01,4.558252600643723507e-01,4.534808398503411553e-01,4.510903966884384220e-01,4.486883531517739665e-01,4.463113091386999853e-01,4.439970637694943822e-01,4.417835337899105319e-01,4.397076739619387720e-01,4.378045109919299627e-01,4.361063794310688913e-01,4.346423788011255507e-01
5.778696051423324320e-01,4.034559446276688721e-01,4.049481884855628544e-01,4.066816484692861167e-01,4.086207692709123429e-01,4.107262587876606696e-01,4.129566064252406798e-01,4.152693710426348939e-01,4.176223952970017916e-01,4.199749414965420757e-01,4.222887014950030826e-01,4.245286289940541358e-01,4.266635560515493197e-01,4.286665766110349662e-01,4.305152018231421795e-01,4.321913104354627166e-01,4.336809302704121016e-01,4.349738932450656348e-01,4.360634072332060240e-01,4.369455847438074581e-01,4.376189625070399103e-01,4.380840390851687971e-01,4.383428506950590720e-01,4.383985992886769711e-01,4.382553419831674013e-01,4.379177472803245652e-01,4.373909210893379695e-01,4.366803041661342921e-01,4.357916419345359005e-01,4.347310274422381271e-01,4.335050180804305708e-01,4.321208262802728184e-01,4.305865832782270197e-01,4.289116727704218590e-01,4.271071273984018424e-01,4.251860751109884373e-01,4.231642142512319626e-01,4.210602857157318413e-01,4.188964981563702561e-01,4.166988489386673211e-01,4.144972709424367685e-01,4.123255246138734509e-01,4.102207440843866904e-01,4.082225153578327714e-01,4.063711481008319693e-01,4.046990775031478194e-01,4.032914074876698951e-01,4.021212023567786176e-01,4.012172399560559599e-01,4.006017925530426793e-01,4.002901536649769443e-01,4.002901536649745573e-01,4.006017925530445667e-01,4.012172399560564595e-01,4.021212023567825589e-01,4.032914074876718935e-01,4.046990775031482079e-01,4.063711481008298043e-01,4.082225153578316057e-01,4.102207440843890773e-01,4.123255246138754493e-01,4.144972709424360469e-01,4.166988489386680983e-01,4.188964981563709777e-01,4.210602857157306200e-01,4.231642142512325178e-01,4.251860751109878822e-01,4.271071273984020644e-01,4.289116727704191945e-01,4.305865832782250213e-01,4.321208262802737621e-01,4.335050180804309594e-01,4.347310274422372389e-01,4.357916419345350123e-01,4.366803041661341811e-01,4.373909210893386912e-01,4.379177472803240656e-01,4.382553419831676789e-01,4.383985992886779703e-01,4.383428506950589054e-01,4.380840390851676869e-01,4.376189625070400768e-01,4.369455847438075691e-01,4.360634072332053024e-01,4.349738932450668005e-01,4.336809302704133784e-01,4.321913104354624391e-01,4.305152018231423461e-01,4.286665766110335229e-01,4.266635560515485981e-01,4.245286289940529700e-01,4.222887014950009177e-01,4.199749414965432970e-01,4.176223952970020137e-01,4.152693710426362816e-01,4.129566064252397917e-01,4.107262587876596149e-01,4.086207692709130090e-01,4.066816484692875600e-01,4.049481884855589131e-01,4.034559446276698158e-01
5.826140189776553013e-01,3.729351980101676678e-01,3.742262476553451789e-01,3.757404583225807393e-01,3.774493496939424486e-01,3.793166050409735868e-01,3.813021460432768905e-01,3.833642260781812139e-01,3.854610521807518841e-01,3.875521569696626090e-01,3.895995430536546844e-01,3.915685833158958906e-01,3.934286625908463564e-01,3.951535612340653647e-01,3.967215983546462099e-01,3.981155669810335085e-01,3.993225028760565287e-01,4.003333326160569139e-01,4.011424455776019804e-01,4.017472299250856582e-01,4.021476060254898788e-01,4.023455832522157549e-01,4.023448588899740108e-01,4.021504714706504169e-01,4.017685156829284843e-01,4.012059220743157684e-01,4.004703019931349917e-01,3.995698563812751236e-01,3.985133458520927485e-01,3.973101186768073778e-01,3.959701925623170249e-01,3.945043851470957375e-01,3.929244867003854336e-01,3.912434663366848864e-01,3.894756999479480619e-01,3.876372038703671530e-01,3.857458530058051616e-01,3.838215558093111546e-01,3.818863514538454185e-01,3.799643867286451870e-01,3.780817209973845183e-01,3.762658914177769987e-01,3.745451191477988107e-01,3.729467565252897465e-01,3.714903457743008452e-01,3.702364888321093006e-01,3.691583489325870326e-01,3.682691286060006952e-01,3.675866491201211783e-01,3.671241445579159768e-01,3.668906082864762941e-01,3.668906082864794582e-01,3.671241445579188079e-01,3.675866491201211228e-01,3.682691286059990299e-01,3.691583489325858669e-01,3.702364888321109104e-01,3.714903457743029547e-01,3.729467565252903016e-01,3.745451191477949249e-01,3.762658914177758329e-01,3.780817209973848514e-01,3.799643867286473520e-01,3.818863514538451964e-01,3.838215558093085455e-01,3.857458530058042179e-01,3.876372038703697620e-01,3.894756999479472848e-01,3.912434663366817222e-01,3.929244867003821584e-01,3.945043851470942942e-01,3.959701925623166363e-01,3.973101186768089321e-01,3.985133458520915273e-01,3.995698563812756787e-01,4.004703019931347696e-01,4.012059220743173227e-01,4.017685156829270965e-01,4.021504714706490291e-01,4.023448588899761202e-01,4.023455832522176978e-01,4.021476060254917662e-01,4.017472299250854917e-01,4.011424455775990383e-01,4.003333326160563033e-01,3.993225028760577500e-01,3.981155669810357289e-01,3.967215983546447111e-01,3.951535612340653647e-01,3.934286625908455237e-01,3.915685833158941143e-01,3.895995430536538517e-01,3.875521569696631641e-01,3.854610521807537160e-01,3.833642260781834343e-01,3.813021460432773346e-01,3.793166050409737533e-01,3.774493496939423931e-01,3.757404583225800176e-01,3.742262476553439576e-01,3.729351980101670017e-01
5.873584328129782817e-01,3.430047537269269586e-01,3.440028862834838552e-01,3.451261429543823755e-01,3.464105958403510543e-01,3.478336651668592072e-01,3.493640370017885854e-01,3.509667768201055194e-01,3.526056986574206409e-01,3.542450295116632564e-01,3.558507051152640654e-01,3.573913642526176937e-01,3.588390564465196997e-01,3.601696768582775543e-01,3.613631540512841078e-01,3.624034283707069370e-01,3.632782665795191157e-01,3.639789609363527356e-01,3.644999586647261758e-01,3.648384620799040023e-01,3.649940320267506255e-01,3.649682190857447828e-01,3.647642392233619302e-01,3.643867038085308874e-01,3.638414084593655784e-01,3.631351810327198559e-01,3.622757860656429796e-01,3.612718808698651141e-01,3.601330169835773587e-01,3.588696795186869792e-01,3.574933558543761936e-01,3.560166239116777098e-01,3.544532487425010592e-01,3.528182742863901766e-01,3.511280948629864618e-01,3.494004883198390532e-01,3.476545898237101140e-01,3.459107820664553690e-01,3.441904736782692709e-01,3.425157306517164768e-01,3.409087066594850279e-01,3.393907482993708813e-01,3.379806958103498404e-01,3.366879789618230090e-01,3.355398879550250402e-01,3.345420048641601363e-01,3.336855851755058944e-01,3.329847537925228473e-01,3.324499893633107717e-01,3.320891050913264975e-01,3.319073438629361328e-01,3.319073438629379091e-01,3.320891050913232223e-01,3.324499893633106051e-01,3.329847537925220147e-01,3.336855851755084479e-01,3.345420048641619126e-01,3.355398879550229307e-01,3.366879789618199559e-01,3.379806958103498959e-01,3.393907482993703262e-01,3.409087066594846394e-01,3.425157306517144784e-01,3.441904736782688268e-01,3.459107820664554245e-01,3.476545898237086707e-01,3.494004883198407740e-01,3.511280948629873500e-01,3.528182742863931742e-01,3.544532487425015588e-01,3.560166239116794307e-01,3.574933558543745282e-01,3.588696795186876454e-01,3.601330169835765260e-01,3.612718808698642259e-01,3.622757860656444784e-01,3.631351810327166363e-01,3.638414084593644682e-01,3.643867038085301657e-01,3.647642392233596542e-01,3.649682190857480024e-01,3.649940320267507921e-01,3.648384620799063338e-01,3.644999586647260092e-01,3.639789609363514589e-01,3.632782665795171728e-01,3.624034283707031623e-01,3.613631540512854956e-01,3.601696768582759445e-01,3.588390564465198107e-01,3.573913642526178602e-01,3.558507051152628997e-01,3.542450295116627013e-01,3.526056986574232499e-01,3.509667768201072402e-01,3.493640370017885299e-01,3.478336651668597068e-01,3.464105958403519425e-01,3.451261429543811543e-01,3.440028862834839662e-01,3.430047537269277913e-01
5.921028466483011510e-01,3.137330960599709062e-01,3.142602323115317731e-01,3.149509242431191569e-01,3.156737339776441442e-01,3.164963060283817464e-01,3.174054235374388910e-01,3.183785341936792856e-01,3.193897512490601054e-01,3.204123063602251631e-01,3.214200402047705518e-01,3.223884250954025532e-01,3.232952571879224579e-01,3.241210764151274404e-01,3.248493575687509960e-01,3.254665169461759544e-01,3.259617813002410602e-01,3.263269652608999927e-01,3.265561994150303349e-01,3.266456447122247919e-01,3.265932210552443538e-01,3.263983699542541972e-01,3.260618637661099051e-01,3.255856677383626718e-01,3.249728559657915627e-01,3.242275783703889580e-01,3.233550727420342885e-01,3.223617134935830020e-01,3.212550868685301597e-01,3.200440807154218970e-01,3.187389754962561272e-01,3.173515218804182636e-01,3.158949891084897321e-01,3.143841673544678361e-01,3.128353066384920167e-01,3.112659744252695426e-01,3.096948135587199724e-01,3.081411804109576158e-01,3.066246361816304389e-01,3.051642392181663221e-01,3.037774915770141693e-01,3.024783451035879533e-01,3.012696988948871391e-01,3.001338703669702568e-01,2.991489440300699743e-01,2.982779953324554700e-01,2.975337694964360069e-01,2.969263499115034066e-01,2.964637423143525186e-01,2.961519707897595777e-01,2.959950719976393030e-01,2.959950719976380817e-01,2.961519707897609655e-01,2.964637423143540174e-01,2.969263499115041283e-01,2.975337694964338975e-01,2.982779953324517508e-01,2.991489440300714731e-01,3.001338703669709229e-01,3.012696988948863619e-01,3.024783451035888970e-01,3.037774915770105055e-01,3.051642392181677654e-01,3.066246361816316601e-01,3.081411804109556174e-01,3.096948135587193618e-01,3.112659744252697647e-01,3.128353066384936265e-01,3.143841673544678361e-01,3.158949891084925077e-01,3.173515218804205396e-01,3.187389754962557942e-01,3.200440807154211753e-01,3.212550868685301597e-01,3.223617134935831130e-01,3.233550727420341220e-01,3.242275783703908454e-01,3.249728559657931171e-01,3.255856677383617281e-01,3.260618637661117925e-01,3.263983699542539196e-01,3.265932210552430215e-01,3.266456447122256246e-01,3.265561994150299463e-01,3.263269652608984939e-01,3.259617813002398945e-01,3.254665169461763985e-01,3.248493575687509405e-01,3.241210764151275514e-01,3.232952571879239012e-01,3.223884250954009989e-01,3.214200402047704963e-01,3.204123063602256072e-01,3.193897512490597168e-01,3.183785341936790081e-01,3.174054235374381694e-01,3.164963060283834118e-01,3.156737339776442552e-01,3.149509242431182132e-01,3.142602323115324947e-01,3.137330960599710727e-01
5.968472604836241313e-01,2.854578373122043655e-01,2.853457912022617782e-01,2.855084068520603036e-01,2.856127550982315300e-01,2.857079118626104641e-01,2.858523505531147535e-01,2.860459126410265784e-01,2.862783055689664402e-01,2.865358464848105635e-01,2.868038625980703360e-01,2.870678800756673033e-01,2.873142868275482820e-01,2.875306929044233462e-01,2.877060904780100459e-01,2.878308763409442861e-01,2.878967841651441373e-01,2.878967646906564481e-01,2.878248446820271256e-01,2.876759887065983290e-01,2.874459815238192273e-01,2.871313433224464973e-01,2.867292853220815285e-01,2.862377093358767777e-01,2.856552516219970084e-01,2.849813685146644904e-01,2.842164586939164850e-01,2.833620143350795151e-01,2.824207906560692871e-01,2.813969805312965811e-01,2.802963779548923173e-01,2.791265114112396750e-01,2.778967259226032827e-01,2.766181909687321916e-01,2.753038107270843193e-01,2.739680127719747449e-01,2.726263897732678632e-01,2.712951604706328457e-01,2.699903841499689539e-01,2.687267424670150007e-01,2.675151619993436647e-01,2.663544701604335097e-01,2.651681139098347462e-01,2.641453814772504738e-01,2.632170102187949556e-01,2.623942194694562913e-01,2.616889962727608210e-01,2.611118034604097971e-01,2.606712287253442617e-01,2.603738249513479208e-01,2.602240110424472452e-01,2.602240110424464126e-01,2.603738249513466996e-01,2.606712287253478144e-01,2.611118034604120730e-01,2.616889962727573793e-01,2.623942194694544039e-01,2.632170102187960659e-01,2.641453814772494191e-01,2.651681139098349682e-01,2.663544701604334541e-01,2.675151619993452745e-01,2.687267424670155558e-01,2.699903841499696200e-01,2.712951604706332898e-01,2.726263897732683628e-01,2.739680127719749669e-01,2.753038107270850965e-01,2.766181909687318585e-01,2.778967259226020614e-01,2.791265114112361223e-01,2.802963779548921508e-01,2.813969805312976913e-01,2.824207906560691206e-01,2.833620143350772946e-01,2.842164586939194271e-01,2.849813685146647124e-01,2.856552516219942883e-01,2.862377093358770552e-01,2.867292853220805293e-01,2.871313433224448874e-01,2.874459815238186167e-01,2.876759887065996057e-01,2.878248446820246276e-01,2.878967646906569477e-01,2.878967841651434156e-01,2.878308763409434534e-01,2.877060904780104900e-01,2.875306929044216808e-01,2.873142868275481709e-01,2.870678800756680249e-01,2.868038625980700584e-01,2.865358464848093978e-01,2.862783055689648859e-01,2.860459126410271335e-01,2.858523505531136988e-01,2.857079118626116854e-01,2.856127550982299201e-01,2.855084068520593599e-01,2.853457912022620002e-01,2.854578373122058088e-01
6.015916743189470006e-01,2.597642078047912584e-01,2.588494018752300341e-01,2.580498254833315519e-01,2.576573685329603958e-01,2.569718844776334721e-01,2.562328781067190753e-01,2.555145513244682642e-01,2.548339632361978913e-01,2.541959362979309134e-01,2.536005322926773720e-01,2.530454725168002073e-01,2.525271684638992209e-01,2.520412341529459366e-01,2.515827671588920511e-01,2.511465140781546368e-01,2.507269741170107258e-01,2.503184685415569266e-01,2.499151917766730124e-01,2.495112541224499547e-01,2.491007231675153311e-01,2.486776695523219005e-01,2.482362220217966264e-01,2.477706362742547186e-01,2.472753816793969162e-01,2.467452492843266454e-01,2.461754834633183842e-01,2.455619379173864802e-01,2.449012543350976012e-01,2.441910587645207964e-01,2.434301665620469401e-01,2.426187817124062507e-01,2.417586704782244966e-01,2.408532828494906186e-01,2.399077878891216487e-01,2.389289792644452015e-01,2.379249892794982058e-01,2.369047038481830458e-01,2.358766219388160612e-01,2.348462823730264326e-01,2.338072758713143906e-01,2.326095474875199964e-01,2.315787716683325448e-01,2.306205249912282040e-01,2.297374516266767475e-01,2.289447269219769543e-01,2.282576853702794062e-01,2.276901745038224234e-01,2.272538627689357771e-01,2.269578177194076785e-01,2.268082274058661474e-01,2.268082274058681735e-01,2.269578177194084556e-01,2.272538627689370816e-01,2.276901745038222014e-01,2.282576853702776576e-01,2.289447269219773151e-01,2.297374516266766087e-01,2.306205249912282040e-01,2.315787716683342101e-01,2.326095474875188307e-01,2.338072758713147514e-01,2.348462823730260995e-01,2.358766219388163943e-01,2.369047038481793543e-01,2.379249892795008703e-01,2.389289792644456178e-01,2.399077878891192062e-01,2.408532828494873990e-01,2.417586704782233864e-01,2.426187817124054735e-01,2.434301665620491884e-01,2.441910587645193531e-01,2.449012543350982674e-01,2.455619379173879790e-01,2.461754834633158029e-01,2.467452492843261180e-01,2.472753816793971660e-01,2.477706362742547186e-01,2.482362220217963489e-01,2.486776695523222336e-01,2.491007231675152478e-01,2.495112541224515368e-01,2.499151917766727071e-01,2.503184685415575372e-01,2.507269741170103372e-01,2.511465140781548588e-01,2.515827671588927728e-01,2.520412341529453815e-01,2.525271684638980552e-01,2.530454725168004848e-01,2.536005322926758176e-01,2.541959362979315240e-01,2.548339632361978913e-01,2.555145513244692634e-01,2.562328781067182981e-01,2.569718844776339717e-01,2.576573685329600072e-01,2.580498254833290539e-01,2.588494018752302561e-01,2.597642078047908143e-01
