nan,0.000000000000000000e+00
5.636363636363636020e-01,6.844630540703797728e-01
5.659966499162478737e-01,6.817079209018088726e-01
5.683569361961321453e-01,6.784371190889830761e-01
5.707172224760164170e-01,6.748746822885749452e-01
5.730775087559006886e-01,6.712461403724853115e-01
5.754377950357849603e-01,6.677518536613596956e-01
5.777980813156692319e-01,6.645650467251549287e-01
5.801583675955535035e-01,6.618076744284645541e-01
5.825186538754377752e-01,6.595429656616704772e-01
5.848789401553220468e-01,6.577519032794422182e-01
5.872392264352063185e-01,6.563572390636047693e-01
5.895995127150905901e-01,6.552281387608650531e-01
5.919597989949748618e-01,6.541972401329345654e-01
5.943200852748591334e-01,6.530309159070011304e-01
5.966803715547434050e-01,6.514611487478273455e-01
5.990406578346276767e-01,6.491040765508839794e-01
6.014009441145119483e-01,6.463384363974666869e-01
6.037612303943962200e-01,6.423450651850188819e-01
6.061215166742804916e-01,6.361274278494898349e-01
6.084818029541647633e-01,6.271366048927065062e-01
6.108420892340490349e-01,6.148719896228249659e-01
6.132023755139333066e-01,5.987416834864079940e-01
6.155626617938175782e-01,5.786517288801432679e-01
6.179229480737018498e-01,5.555839880482829063e-01
6.202832343535861215e-01,5.323377925811535460e-01
6.226435206334703931e-01,5.152347394296343808e-01
6.250038069133546648e-01,5.117436519280158524e-01
6.273640931932389364e-01,5.257453717701796592e-01
6.297243794731232081e-01,5.504060223519587902e-01
6.320846657530074797e-01,5.795176431676167805e-01
6.344449520328917513e-01,6.109365855847735949e-01
6.368052383127760230e-01,6.412535074851455352e-01
6.391655245926602946e-01,6.639703910696045375e-01
6.415258108725445663e-01,6.745021934695490939e-01
6.438860971524288379e-01,6.703902586779477701e-01
6.462463834323131096e-01,6.498819391335824980e-01
6.486066697121973812e-01,6.156191309449777771e-01
6.509669559920816528e-01,5.818377227088581405e-01
6.533272422719658135e-01,5.802873860488751978e-01
6.556875285518501961e-01,6.289266398291570859e-01
6.580478148317343567e-01,6.990167037704201336e-01
6.604081011116187394e-01,7.560063719377582148e-01
6.627683873915029000e-01,7.922799687818440351e-01
6.651286736713872827e-01,8.130001412313881959e-01
6.674889599512714433e-01,8.236802009374771805e-01
6.698492462311558260e-01,8.278326239959101773e-01
6.722095325110399866e-01,8.275697589997363934e-01
6.745698187909243693e-01,8.241895615348147075e-01
6.769301050708085299e-01,8.184187991287322772e-01
6.792903913506928015e-01,8.105993436004346187e-01
6.816506776305770732e-01,8.008647382342404253e-01
6.840109639104613448e-01,7.891389401635225953e-01
6.863712501903456165e-01,7.751509491427190923e-01
6.887315364702299991e-01,7.584300571904597499e-01
